title~views~since_upload~link
COMO =C3=89 GANHAR, COMO =C3=89 PERDER~462,134~3 days ago 6 minutes, 21 seconds~https://www.youtube.com/watch?v=3DH1CLW1bO_OY
MEU ULTIMO TREINO ANTES DA LUTA~62,221~5 days ago 7 minutes, 51 seconds~https://www.youtube.com/watch?v=3DBzdl_WIqOFI
SEMANA DA LUTA~78,715~9 days ago 9 minutes, 41 seconds~https://www.youtube.com/watch?v=3DApj9aboMazw
S=C3=83O PAULO~637,860~2 weeks ago 4 minutes, 51 seconds~https://www.youtube.com/watch?v=3DTBI4xI8yxFs
PRONUNCIAMENTO OFICIAL PESADO~2,960,807~3 weeks ago 5 minutes, 35 seconds~https://www.youtube.com/watch?v=3Ds_n-M5LPS38
MEU TREINO FISICO~110,917~1 month ago 9 minutes, 34 seconds~https://www.youtube.com/watch?v=3DVQhqKtXeh9c
MINHA DIETA~212,866~1 month ago 10 minutes, 39 seconds~https://www.youtube.com/watch?v=3DRgKV4xijYCY
O DIA QUE EU ASSISTI BESOURO AZUL AQUI NA ARGENTINA~3,209,593~1 month ago 16 minutes~https://www.youtube.com/watch?v=3DoFhK7Cu59NY
LUTANDO COM UM ARGENTINO~116,221~1 month ago 10 minutes, 7 seconds~https://www.youtube.com/watch?v=3D1vA6UZNfwsg
MEU TREINO DE BOXE~97,336~1 month ago 12 minutes, 25 seconds~https://www.youtube.com/watch?v=3D14RuyV2homo
PRIMEIRO DIA DE TREINO NA ARGENTINA~54,663~1 month ago 5 minutes, 45 seconds~https://www.youtube.com/watch?v=3DYr2TvUWz8OQ
PERDEMOS~143,020~2 months ago 19 minutes~https://www.youtube.com/watch?v=3DQ8GkA6xH1KM
MAIS UMA TATUAGEM~293,618~3 months ago 6 minutes, 37 seconds~https://www.youtube.com/watch?v=3DeGIoOYaRccE
MERGULHEI NO MAR GELADO DA IRLANDA~447,664~3 months ago 7 minutes, 59 seconds~https://www.youtube.com/watch?v=3DqYJH69N6kLk
UM DIA DE TREINO NA IRLANDA~137,330~3 months ago 20 minutes~https://www.youtube.com/watch?v=3DWCnsk9pk7Is
A CAMINHO DA VIT=C3=93RIA l EPIS=C3=93DIO 01~434,828~3 months ago 1 hour, 17 minutes~https://www.youtube.com/watch?v=3DHF5doJFtyQU
ME RELOU l PAR=C3=93DIA Beyonc=C3=A9 - Halo (Ao vivo em Bras=C3=ADlia, S=C3=A3o Paulo e Goi=C3=A2nia)~1,006,628~3 months ago 6 minutes, 49 seconds~https://www.youtube.com/watch?v=3DfGJGQ_Y23rg
GOTA D'=C3=81GUA (Filme completo)~3,229,317~6 months ago 47 minutes~https://www.youtube.com/watch?v=3Dn8ktlmXnRv4
Lil Whind - Bora Bora (Clipe Oficial)~657,956~6 months ago 3 minutes, 7 seconds~https://www.youtube.com/watch?v=3DC2DTfOPdntQ
GOTA D'=C3=81GUA | TRAILER OFICIAL (Em breve neste canal)~337,018~7 months ago 2 minutes, 26 seconds~https://www.youtube.com/watch?v=3DNjdiAGZNSLQ
TREINO EM CABO VERDE~445,545~7 months ago 4 minutes, 29 seconds~https://www.youtube.com/watch?v=3DXEZPSznKImk
OVNIS E ALIEN=C3=8DGENAS~2,829,419~7 months ago 8 minutes, 32 seconds~https://www.youtube.com/watch?v=3DP6arALcZuOU
NOSSA HOSPEDAGEM EM CABO VERDE~474,624~8 months ago 5 minutes, 46 seconds~https://www.youtube.com/watch?v=3D7W0GiidWGpk
48 VOZES MEDIANAMENTE BOAS EM UM CARA~4,744,775~9 months ago 13 minutes, 23 seconds~https://www.youtube.com/watch?v=3DlftaA-63Vcs
MERCEARIA~1,534,267~1 year ago 6 minutes, 40 seconds~https://www.youtube.com/watch?v=3DhFy1nh2NkuQ
MINIONS 2 APRENDENDO KUNG FU~701,059~1 year ago 7 minutes, 29 seconds~https://www.youtube.com/watch?v=3DjlZURuVghCQ
IMITANDO TRAPPERS E RAPPERS BR~7,722,373~1 year ago 9 minutes, 48 seconds~https://www.youtube.com/watch?v=3D3wz2RZZm-jk
VEDA # 13 - FIQUE ATENTO AOS SINAIS~542,890~1 year ago 10 minutes, 56 seconds~https://www.youtube.com/watch?v=3DQ9nCVVgOQe4
VEDA # 12 - POR QUE OS VEDAS ATRASAM??~479,101~1 year ago 3 minutes, 57 seconds~https://www.youtube.com/watch?v=3DeOtsPSEiSCQ
VEDA # 11 - CONHECI O SIDOKA E MD CHEFE~484,757~1 year ago 9 minutes, 26 seconds~https://www.youtube.com/watch?v=3DWSNIR9TCzpc
VEDA # 10 - PRIMEIRA VEZ DO JEREDY NA PRAIA~532,433~1 year ago 6 minutes, 47 seconds~https://www.youtube.com/watch?v=3D5ZFOXIfKPus
VEDA # 09 - MINHA POUSADA NO CEAR=C3=81 E BIKE NA PRAIA~723,252~1 year ago 11 minutes, 15 seconds~https://www.youtube.com/watch?v=3DBGHayai7T0E
VEDA # 08 - GRAVANDO UMA PUBLI E VISITINHA =C3=81REA~238,130~1 year ago 6 minutes, 24 seconds~https://www.youtube.com/watch?v=3DO_DicCSBW5M
VEDA # 07 - LUTE COMIGO~261,757~1 year ago 11 minutes, 49 seconds~https://www.youtube.com/watch?v=3DzpRvyW9cXI0
VEDA # 06 - MEUS F=C3=83S S=C3=83O TALENTOSOS~272,902~1 year ago 4 minutes, 45 seconds~https://www.youtube.com/watch?v=3Dp8oPpGGq7xw
VEDA # 05 - RACHA DO NATHANZIN~440,648~1 year ago 7 minutes, 45 seconds~https://www.youtube.com/watch?v=3Dw3PFJrkkZl4
VEDA # 04 - REGINA CHEGOU, PR=C3=89VIAS DO LIL WHIND~477,340~1 year ago 12 minutes, 37 seconds~https://www.youtube.com/watch?v=3Dz7nAQVbr5eY
VEDA # 03 - MEU AP EM FORTALEZA, FUSC=C3=83O PRETO~1,032,431~1 year ago 14 minutes, 55 seconds~https://www.youtube.com/watch?v=3DL4NsV3_R45A
VEDA # 02 - BASTIDORES E ESTREIA EM FORTAL~626,377~1 year ago 11 minutes, 55 seconds~https://www.youtube.com/watch?v=3DJXH31F0Rook
VEDA # 01 - MINHA CASA EM FORTAL~2,159,241~1 year ago 10 minutes, 37 seconds~https://www.youtube.com/watch?v=3Dd616HI34WsI
LIL WHIND - ALOK~857,475~1 year ago 3 minutes, 20 seconds~https://www.youtube.com/watch?v=3DrmdS1tI_6Og
WHIND DANCE - CERRADO (Lil Whind)~731,380~1 year ago 3 minutes, 6 seconds~https://www.youtube.com/watch?v=3DVja1Z1eoQrM
O DIA QUE EU CONHECI O FANTASTICO MUNDO DA LUTA~3,668,558~1 year ago 14 minutes, 8 seconds~https://www.youtube.com/watch?v=3DYSv44RbwvYA
WHIND DANCE - CARIBE (Lil Whind)~850,675~1 year ago 2 minutes, 40 seconds~https://www.youtube.com/watch?v=3DvupVJJSJSf0
MAIS UM DOC BOXE (TRAILER)~446,390~1 year ago 3 minutes, 49 seconds~https://www.youtube.com/watch?v=3DJKLkhobLoDo
WHIND DANCE - MIDAS (Lil Whind)~613,884~1 year ago 2 minutes, 25 seconds~https://www.youtube.com/watch?v=3D15cB8ae1RfY
JOSIMAR - EP2 &quot;O ELETRICISTA&quot;~1,131,081~1 year ago 10 minutes, 44 seconds~https://www.youtube.com/watch?v=3D5hFOJWjPXRk
WHIND DANCE - CUZCUZ (Lil Whind)~1,673,932~1 year ago 2 minutes, 10 seconds~https://www.youtube.com/watch?v=3DvMTPMFNBUv8
WHINDERSSON feat. JO=C3=83O GOMES - MORENA~6,342,038~1 year ago 3 minutes, 6 seconds~https://www.youtube.com/watch?v=3DVRFcoG8ROYg
LER =C3=89 HYPE MEN~3,294,306~1 year ago 12 minutes, 31 seconds~https://www.youtube.com/watch?v=3DxRLk6hzYvm8
JOSIMAR - EP 01 =E2=80=9CBanho Frio=E2=80=9D~2,201,609~1 year ago 5 minutes, 57 seconds~https://www.youtube.com/watch?v=3DKimqFyVHPA0
PORTA DO WHINDERSSON~3,665,640~1 year ago 5 minutes, 18 seconds~https://www.youtube.com/watch?v=3De4ZDtLASqCE
HOME IS WHERE THE HEART IS~3,543,464~1 year ago 31 minutes~https://www.youtube.com/watch?v=3D3LMeN0PfPdA
B=C3=AA Jota~182,923~2 years ago 3 minutes, 11 seconds~https://www.youtube.com/watch?v=3DlE9uTx5VOnc
Rol=C3=AA~255,486~2 years ago 2 minutes, 31 seconds~https://www.youtube.com/watch?v=3D2HKOfwtYMKY
Patamar~498,522~2 years ago 2 minutes, 57 seconds~https://www.youtube.com/watch?v=3Ds_VB495D5iM
Fardo~300,362~2 years ago 2 minutes, 35 seconds~https://www.youtube.com/watch?v=3DNW-8_XufdLU
Vida~336,543~2 years ago 2 minutes, 28 seconds~https://www.youtube.com/watch?v=3DW8oGrHz6YKY
Money~381,310~2 years ago 2 minutes, 35 seconds~https://www.youtube.com/watch?v=3DQwOkvBVsj-w
M=C3=B3 Tristeza~481,884~2 years ago 2 minutes, 40 seconds~https://www.youtube.com/watch?v=3D1wV51cFiIX8
BARBECUE AND GOOD MATE~924,993~2 years ago 30 minutes~https://www.youtube.com/watch?v=3DpdztFQhWHh8
WELCOME TO BAHIA~1,268,501~2 years ago 33 minutes~https://www.youtube.com/watch?v=3DcofbqCwBs4M
GROUND ZERO feat Gabriel Oliveira~1,137,060~2 years ago 32 minutes~https://www.youtube.com/watch?v=3DPmBO-v2A-0w
MARANH=C3=83O feat Thaynara OG~1,861,987~2 years ago 33 minutes~https://www.youtube.com/watch?v=3DHzfafou_4Qw
HOT AS JALAP=C3=83O~2,999,126~2 years ago 33 minutes~https://www.youtube.com/watch?v=3D_UtCmDsdMZk
BORN TO BE WILD~2,780,442~2 years ago 30 minutes~https://www.youtube.com/watch?v=3DSsuc24N6ywI
OUT WE COME feat Joelma e Murilo Couto~6,355,814~2 years ago 32 minutes~https://www.youtube.com/watch?v=3DNgxS62s5uo8
+ UM POD | JO=C3=83O KEPLER~351,546~2 years ago 1 hour, 17 minutes~https://www.youtube.com/watch?v=3DZPTVioo6IXU
OFFICIAL TRAILER: WHINDERSSON - NEXT STOP 2 - NOW IS  IN BRAZIL~2,536,986~2 years ago 1 minute, 42 seconds~https://www.youtube.com/watch?v=3DJa_TXLyD2Gs
WHIND DANCE - CALOR DO CARAI (Lil Whind)~3,377,174~2 years ago 3 minutes, 44 seconds~https://www.youtube.com/watch?v=3DjntGEZ2liPg
+ UM POD | ACELINO POP=C3=93~738,450~2 years ago 1 hour, 6 minutes~https://www.youtube.com/watch?v=3DjyBPozCbiBk
+ UM POD | CARLINHOS MAIA~4,411,146~2 years ago 1 hour, 56 minutes~https://www.youtube.com/watch?v=3D3R_7INI-i0o
+ UM POD | KAROL CONK=C3=81~2,000,538~2 years ago 2 hours, 15 minutes~https://www.youtube.com/watch?v=3Dg9FqvzndeNI
WHIND DANCE - TRAP DO GAGO (Lil Whind)~6,361,771~2 years ago 2 minutes, 55 seconds~https://www.youtube.com/watch?v=3DDqVGfSXYWMg
PSIQUIATRA~11,276,239~2 years ago 12 minutes, 42 seconds~https://www.youtube.com/watch?v=3DK3xWbaT-FgA
APLICA ESSA VACINA | Par=C3=B3dia M4 - Teto feat. Matu=C3=AA~2,913,035~2 years ago 3 minutes, 8 seconds~https://www.youtube.com/watch?v=3D_YkVtAnkm6Q
WHIND DANCE - CACHORRO CARAMELO (Lil Whind)~3,864,738~2 years ago 3 minutes, 11 seconds~https://www.youtube.com/watch?v=3DkV-2zy6nP80
QUARTO 1906~3,570,949~2 years ago 2 minutes, 39 seconds~https://www.youtube.com/watch?v=3DGORAQx4UOvw
WHIND DANCE - TEMPO (Lil Whind)~7,761,426~2 years ago 3 minutes, 43 seconds~https://www.youtube.com/watch?v=3DXvKOpQsBJ_c
VOU SER PAAAAAI~12,877,306~2 years ago 10 minutes, 4 seconds~https://www.youtube.com/watch?v=3DlvbCMw4fZPs
IRM=C3=83OS CABELO (EPIS=C3=93DIO 1)~2,169,048~2 years ago 16 minutes~https://www.youtube.com/watch?v=3Dfg0TT1RBjyw
VINTE E SEIS ANOS (PR=C3=89VIA MIDAS)~5,145,865~2 years ago 3 minutes, 4 seconds~https://www.youtube.com/watch?v=3D2omPe1sm8Ts
DUBLANDO JACKIE CHAN EM 'CONTOS DO CA=C3=87ADOR DE SOMBRAS'~2,341,031~2 years ago 2 minutes, 24 seconds~https://www.youtube.com/watch?v=3DezgHIxH-oXw
MAIS UM DOC - WHINDERSSON NUNES (document=C3=A1rio completo)~6,341,612~3 years ago 53 minutes~https://www.youtube.com/watch?v=3DSfBEX4PP9dc
O DIA EM QUE EU ASSISTI 365 DNI - Parte 2~9,273,045~3 years ago 16 minutes~https://www.youtube.com/watch?v=3D-6tv_fB32-E
MAIS UM DOC - TRAILER (estr=C3=A9ia 05/09)~1,716,199~3 years ago 4 minutes, 16 seconds~https://www.youtube.com/watch?v=3D0oRBUk5Oqfc
O DIA EM QUE EU ASSISTI 365 DNI - Parte1~10,883,838~3 years ago 13 minutes, 26 seconds~https://www.youtube.com/watch?v=3DZbT56pF6cDk
DINHEIRO TRAZ FELICIDADE?~13,542,332~3 years ago 14 minutes, 59 seconds~https://www.youtube.com/watch?v=3DFUkogeSqEIc
