title~views~uptime_y~uptime_m~uptime_d~link
HI PAPA: Saaya Tera (Audio) | Nani, Mrunal Thakur | Shouryuv | Hesham Abdul Wahab | Sanu J~19,809~0~2~63~https://www.youtube.com/watch?v=3D0DQK31fpexc
Peene De (Lyrical): Divya,Yash,Meezaan,Pearl | Master Saleem,Millind Gaba |Manan B |Radhika, Vinay~14,963~0~2~63~https://www.youtube.com/watch?v=3DIX_-DIi3JVA
Jawan: (Audio Jukebox) (BGM) | Shah Rukh Khan | Nayanthara | Atlee | Anirudh~315,446~0~2~64~https://www.youtube.com/watch?v=3Dh2QvHGYksAM
Jawan: Vikram Rathore (English) (Audio) | Shah Rukh Khan | Nayanthara | Atlee | Anirudh~423,885~0~2~64~https://www.youtube.com/watch?v=3DWxnEiSJvMas
Jawan: Mis Chicas(SPANISH)(Audio)|Shah Rukh Khan|Nayanthara|Atlee|Anirudh|@SanjeetaBhattacharyaMusic~124,140~0~2~64~https://www.youtube.com/watch?v=3Dtyq-dp_WwsM
Jawan: Maasi Theme (Audio) | Shah Rukh Khan | Nayanthara | Atlee | Anirudh | Heisenberg~757,423~0~2~64~https://www.youtube.com/watch?v=3D23R-OmEqspU
Jawan: Eeram Theme (Audio) | Shah Rukh Khan | Nayanthara | Atlee |Anirudh |Neha Kakkar |Kausar Munir~85,268~0~2~64~https://www.youtube.com/watch?v=3D7e_Cq5wAPpA
Jawan: Kalki Theme (Audio) | Shah Rukh Khan | Nayanthara |Atlee |Anirudh |Kailash Kher |Kausar Munir~101,391~0~2~64~https://www.youtube.com/watch?v=3DQ4Y2X1XTuW4
Jawan: Krishna (Audio) | Shah Rukh Khan | Nayanthara | Atlee | Anirudh | Niranjana Ramanan | Vivek~74,288~0~2~64~https://www.youtube.com/watch?v=3DqaCh85Y5GHA
Sunny Sunny 2.0 (Lyrical): Divya,Yash,Meezaan,Pearl |Honey Singh,Neha K,Khaalif,Manan |Radhika,Vinay~147,946~0~2~64~https://www.youtube.com/watch?v=3Dwbc9l5j_2pk
Bhula Du (Audio): Payal Dev, Stebin Ben | Ihana Dhillon, Shashank Vyas | Sayeed Quadri | Bhushan K~19,812~0~2~65~https://www.youtube.com/watch?v=3DC9Bqz_6IP5E
Oonchi Oonchi Deewarein (Lyrical): Meezaan, Anaswara | Arijit Singh, Manan B | Radhika R, Vinay S~408,465~0~2~65~https://www.youtube.com/watch?v=3DJMeN5XG8Vgs
CHANDNI (Behind The Scenes): Sachet Tandon, Parampara Tandon | B Praak, Jaani | Bhushan K~35,846~0~2~65~https://www.youtube.com/watch?v=3DiN73GksU4BA
Bewafaa Tu: Divya, Yash, Meezaan, Pearl | Manan Bhardwaj | Jubin Nautiyal | Rahim S | Radhika, Vinay~12,281,240~0~2~66~https://www.youtube.com/watch?v=3DkYHjzHnOsr0
Aatmapamphlet | Tea For Mother Promo | 6th October 2023 | Paresh Mokashi | Ashish Bende~15,508~0~2~66~https://www.youtube.com/watch?v=3D2-xjN-oEL1g
Heer Bhi Roye (Lyrical): Divya,Yash,Meezaan,Pearl | Parampara Tandon, Manan Bhardwaj |Radhika, Vinay~19,752~0~2~66~https://www.youtube.com/watch?v=3D2RiZz8V7l2s
SAAWAN AA GAYA (Behind The Scenes): Neha Kakkar, Rohanpreet Singh| Aly Goni, Jasmin Bhasin|Bhushan K~19,744~0~2~66~https://www.youtube.com/watch?v=3DK4MRFdp1kmU
Bewafaa Tu (Teaser): Divya,Yash,Meezaan,Pearl | Manan Bhardwaj | Jubin N | Rahim S | Radhika, Vinay~164,091~0~2~66~https://www.youtube.com/watch?v=3DuGxKDhWjsRw
JAWAN: Aararaari Raaro | Shah Rukh Khan | Atlee | Anirudh | Nayanthara |Deepthi Suresh |Irshad Kamil~5,587,844~0~2~67~https://www.youtube.com/watch?v=3DcTtUOtiVUXQ
WAPAS NA AAYENGE (Behind The Scenes): Millind Gaba, Giorgia Andriani | Asli Gold | Bhushan Kumar~25,177~0~2~67~https://www.youtube.com/watch?v=3D2ky1BbrzWAs
Aatmapamphlet | Official Trailer 2 | 6th October 2023 | Paresh Mokashi | Ashish Bende~104,248~0~2~67~https://www.youtube.com/watch?v=3DvJ99HI7mEPs
Suit Patiala (Lyrical): Divya, Yash, Meezaan, Pearl | Guru R, Neha K | Manan B | Radhika R, Vinay S~111,822~0~2~68~https://www.youtube.com/watch?v=3Dq67PjNCl3rg
Blue Hai Paani Paani (Lyrical): Divya,Yash,Meezaan,Pearl |Arijit S,Neha K |Honey Singh,Khaalif,Manan~216,682~0~2~68~https://www.youtube.com/watch?v=3DMvcwy1Np_qE
Hotstar Specials Kaala | Avinash Tiwary | Rohan Vinod Mehra | Now Streaming | @hotstarOfficial~10,489~0~2~68~https://www.youtube.com/watch?v=3DUYlSOJJCSwI
Sukhee: Chan Kitthan | Shilpa Shetty, Kusha Kapila | Ayushmann Khurrana, Rochak Kohli| Bhushan Kumar~30,928~0~2~68~https://www.youtube.com/watch?v=3D23sjoXNwRCo
BITTER BETRAYALS: Sonu Nigam | Aditya Dev, Nikhil-Vinay | Yogesh | T-Series Solos | Bhushan Kumar~10,217,921~0~2~68~https://www.youtube.com/watch?v=3Dsg5iiZoD3I0
Bewafaa Tu (Lyrical): Divya,Yash,Meezaan,Pearl | Jubin Nautiyal | Rahim S, Manan B | Radhika, Vinay~174,494~0~2~68~https://www.youtube.com/watch?v=3DZeJFzBmkxZg
Simroon Tera Naam (BTS): Yaariyan 2 | Divya Khosla K, Yash Das G | Radhika R, Vinay S | Bhushan K~121,043~0~2~68~https://www.youtube.com/watch?v=3DYAmh6z9ujoc
ANIMAL (Official Teaser): Ranbir Kapoor |Rashmika M, Anil K, Bobby D |Sandeep Reddy Vanga |Bhushan K~39,386,356~0~2~68~https://www.youtube.com/watch?v=3DDydmpfo68DA
Kho Sa Gaya Hoon(Lyrical): Divya,Yash,Meezaan,Pearl |Honey Singh,Neha,Manan |Radhika,Vinay|Bhushan K~140,445~0~2~68~https://www.youtube.com/watch?v=3DS-vDhCKLuo4
YAARIYAN 2 (Official Trailer):Divya,Yash,Meezaan,Pearl,Anaswara,Warina,Priya|Radhika,Vinay|Bhushan K~25,271,775~0~2~68~https://www.youtube.com/watch?v=3DXRgVik3IsPU
Sukhee Ki Paltan | Shilpa Shetty, Kusha Kapila, Pavleen Gujral, Dilnaz Irani| Sonal Joshi| Bhushan K~75,866~0~2~68~https://www.youtube.com/watch?v=3DSSvxo_romow
Mourya Re (Remix) - Ganpati Visarjan: Shah Rukh Khan | Kedrock, SD Style | Don~66,784~0~2~68~https://www.youtube.com/watch?v=3DBjUV6FbuWXI
LEHREIN (Official Music Video): Shay | Kaushal Kishore | Imran Z Abbas~6,521,734~0~2~68~https://www.youtube.com/watch?v=3DtMzTYjMxQXw
Simroon Tera Naam (Lyrical): Yaariyan 2 |Divya Khosla K, Yash|Manan, Sachet|Radhika, Vinay|Bhushan K~858,362~0~2~68~https://www.youtube.com/watch?v=3DgTfC1AZ6Mqo
SAURE GHAR: Divya K, Meezaan, Pearl | Vishal M, Neeti M, Manan B | Radhika R, Vinay S | Bhushan K~589,879~0~2~68~https://www.youtube.com/watch?v=3DtfhEfY8u5u8
Heer Bhi Roye (Audio): Yaariyan 2 | Parampara Tandon, Manan Bhardwaj | Radhika, Vinay~25,585~0~2~68~https://www.youtube.com/watch?v=3DEPTzQCXHbsk
Raabta (Lyrical Video): Jubin Nautiyal, Adah Sharma |Chirantan Bhatt |Junaid Wasi | Bhushan K~188,205~0~2~68~https://www.youtube.com/watch?v=3Dlc2dEOc2wCQ
Yaariyan 2 (Audio Jukebox): Divya K, Meezaan, Pearl | Manan B | Radhika R, Vinay S | Bhushan K~160,840~0~2~68~https://www.youtube.com/watch?v=3D0Vh6cRVnQyo
Kho Sa Gaya Hoon (Audio): Yaariyan 2 | Manan Bhardwaj, Yo Yo Honey Singh, Neha Kakkar|Radhika, Vinay~57,424~0~2~68~https://www.youtube.com/watch?v=3D3a_Iun262p4
Sunny Sunny 2.0 (Audio): Yaariyan 2 | Yo Yo Honey Singh, Neha K, Manan B | Khaalif | Radhika, Vinay~588,073~0~2~68~https://www.youtube.com/watch?v=3DG3IRCEt01xI
Peene De (Audio): Yaariyan 2 | Master Saleem, Millind Gaba | Manan Bhardwaj | Radhika, Vinay~22,760~0~2~68~https://www.youtube.com/watch?v=3DbIShMGRWzO8
Suit Patiala (Audio): Yaariyan 2 | Guru Randhawa, Neha Kakkar | Manan Bhardwaj | Radhika, Vinay~45,033~0~2~68~https://www.youtube.com/watch?v=3DRtnAVOkzmeI
Bewafaa Tu (Audio): Yaariyan 2 | Jubin Nautiyal | Rahim Shah, Manan Bhardwaj | Radhika, Vinay~153,630~0~2~68~https://www.youtube.com/watch?v=3Dz5jnUupFEPU
Blue Hai Paani Paani (Audio): Yaariyan 2 | Arijit Singh, Neha K, Manan B | Yo Yo Honey Singh,Khaalif~255,528~0~2~68~https://www.youtube.com/watch?v=3DWGmptSvX36E
Oonchi Oonchi Deewarein (Audio): Yaariyan 2 | Meezaan, Anaswara | Arijit, Manan | Radhika, Vinay~384,541~0~2~68~https://www.youtube.com/watch?v=3DjEuc8Qo5i8Q
250 Million Strong: Thank You for Your Incredible Support! | T-Series | Bhushan Kumar~138,852~0~2~68~https://www.youtube.com/watch?v=3DPLiDmOtnfF8
Guru Randhawa Mashup | Dj Abhi India | T-Series~96,299~0~2~68~https://www.youtube.com/watch?v=3Da5SfBVIErvQ
Shehzada (Audio Jukebox) (Re-Mastered): Jhankar Beats | Kartik Aaryan, Kriti Sanon | DJ Moody~108,807~0~2~68~https://www.youtube.com/watch?v=3DrMDJMndK-nE
Munda Sona Hoon Main (Re-Mastered) (Audio): Jhankar Beats | Kartik Aaryan, Kriti Sanon | DJ Moody~21,336~0~2~68~https://www.youtube.com/watch?v=3DrxFqp3ARwTI
Mere Sawaal Ka (Re-Mastered) (Audio): Jhankar Beats | Kartik Aaryan, Kriti Sanon | DJ Moody~19,304~0~2~68~https://www.youtube.com/watch?v=3DhPHaIBKJeKA
Chedkhaniyan (Re-Mastered) (Audio): Jhankar Beats| Kartik Aaryan, Kriti Sanon| Arijit Singh|DJ Moody~18,172~0~2~68~https://www.youtube.com/watch?v=3DLGV8g2GZmHc
Character Dheela 2.0 (Re-Mastered) (Audio): Jhankar Beats | Kartik Aaryan, Kriti Sanon | DJ Moody~18,860~0~2~68~https://www.youtube.com/watch?v=3Dvl5UDvN2Vjs
DEEWANO NE (Audio): Shaan |Prasad Shikhare, Mahima Gupta, Prajakta Dusane, Ashita Jain | KRK~27,581~0~2~75~https://www.youtube.com/watch?v=3DUurcWex5mcU
Tum Se Hi (Unplugged) Lyrical Video: Shahid Kapoor, Kareena Kapoor Khan | Sarthak S | &quot;Jab We Met&quot;~109,859~0~2~75~https://www.youtube.com/watch?v=3DnWxz9BdtTPs
Dil Jisse Zinda Hai (Lofi-Mix): Gurmeet Choudhary, Giorgia Andriani| NFAK, Jubin Nautiyal, Dj Moody~77,468~0~2~75~https://www.youtube.com/watch?v=3DzwATR8HgF-4
GHOST: OGM | Dr Shivarajkumar | Anupam Kher | Jayaram | Prashant Narayanan | Srini | Sandesh~5,903,832~0~2~75~https://www.youtube.com/watch?v=3Dr7TE4U42DDU
NASHA (Badshah Version) (Audio): Sukhee | Shilpa Shetty, Kusha Kapila | Chakshu Kotwal, Afsana Khan~40,871~0~2~75~https://www.youtube.com/watch?v=3DSsCGc9WrylU
MEETHI BOLIYAAN (Audio): Sukhee | Shilpa Shetty, Kusha Kapila | Sachet Tandon | Arko | Rashmi Virag~74,750~0~2~75~https://www.youtube.com/watch?v=3DNdXqa-vDcFk
Sukhee (Audio Jukebox): Full Songs | Shilpa Shetty, Kusha Kapila | Sachet Tandon, Arko, Badshah~88,666~0~2~75~https://www.youtube.com/watch?v=3Dg-hgWFgwGOo
JAWAN: Faraatta | Shah Rukh Khan | Deepika | Atlee | Anirudh |Arijit S, Jonita G, Badshah| Kumaar~10,904,423~0~2~75~https://www.youtube.com/watch?v=3DRpC85RO0okA
Shriman Narayan Hari Hari (Lyrical Video): Siddharth Mohan |Bawa Gulzar, Mohit Bajpai| Bhushan Kumar~56,841~0~2~75~https://www.youtube.com/watch?v=3DzukeMHKlyMg
NASHA: Sukhee (Audio) | Shilpa Shetty, Kusha Kapila | Badshah, Chakshu Kotwal, Afsana Khan~81,828~0~2~75~https://www.youtube.com/watch?v=3DKYWy5J9reSw
Raabta (Behind The Scenes): Jubin Nautiyal, Adah Sharma | Chirantan Bhatt | Junaid Wasi | Bhushan K~120,644~0~2~75~https://www.youtube.com/watch?v=3DsjLJzmeoFu8
OONCHI OONCHI DEEWAREIN: Yaariyan 2 | Meezaan, Anaswara | Arijit, Manan | Radhika, Vinay | Bhushan K~27,267,882~0~2~75~https://www.youtube.com/watch?v=3Dus9ZeVn6pM0
Humsafar (Lo-Fi Mix): Varun Dhawan, Alia Bhatt | Dj Akanksha Popli | Akhil | &quot;Badrinath Ki Dulhania&quot;~109,406~0~2~75~https://www.youtube.com/watch?v=3DwttXfh7_ca8
Rules Ranjann: Dhekho Mumbai (Song Launch): Ravi Teja | Kiran Abbavaram, Neha Sshetty | Rathinam K~28,704~0~2~75~https://www.youtube.com/watch?v=3DhROUPptqL78
OONCHI OONCHI DEEWAREIN (Teaser): Meezaan, Anaswara | Arijit S, Manan B | Radhika, Vinay | Bhushan K~279,707~0~2~75~https://www.youtube.com/watch?v=3DQvTy1zQouW0
Dhekho Mumbai-Lyrical |Rules Ranjann|KiranAbbavaram, NehaSshetty| RathinamKrishna|AdnanSami|PayalDev~7,232,177~0~2~75~https://www.youtube.com/watch?v=3D-R3LZx2fidU
Shriman Narayan Hari Hari (Audio): Siddharth Mohan | Bawa Gulzar, Mohit Bajpai | Bhushan Kumar~80,379~0~2~75~https://www.youtube.com/watch?v=3DRMDcHp3H5mI
Hotstar Specials Kaala | Reviews | Now Streaming | @hotstarOfficial~10,162~0~2~75~https://www.youtube.com/watch?v=3DEfOYa9Ybr7M
RAABTA: Sima Aunty on Jubin &amp; Adah's Matchmaking | Jubin Nautiyal, Adah Sharma | Bhushan K~24,850~0~2~75~https://www.youtube.com/watch?v=3DqVs60Cwnpn4
Layi Vi Na Gayi (Unplugged) Lyrical Video: Shah Rukh Khan, Rani Mukerji | Sudhir Yaduvanshi~123,205~0~2~75~https://www.youtube.com/watch?v=3DoC7bzBRysGA
KANHA TERI DEEWANI (Lyrical Video): Jaya Kishori | Mazel V, Manoj D | Raaj A | Lovesh N | Seepi J~78,814~0~2~75~https://www.youtube.com/watch?v=3D4ealNIYupgU
SAAWAN AA GAYA (Lyrical Video): Neha Kakkar, Rohanpreet Singh|Aly Goni, Jasmin Bhasin| Bhushan Kumar~141,884~0~2~75~https://www.youtube.com/watch?v=3DCoeLM0CIcU0
Aatmapamphlet (Official Trailer): 6th October 2023 | Paresh Mokashi | Ashish Bende~189,334~0~2~75~https://www.youtube.com/watch?v=3DoSEWI7V5CRQ
HI PAPA: Saaya Tera | Nani, Mrunal Thakur | Shouryuv | Hesham Abdul Wahab | Sanu J~2,709,356~0~2~75~https://www.youtube.com/watch?v=3DrlZHeMd3Hlc
Jawan: Not Ramaiya Vastavaiya Extended Version (Hindi): Shah Rukh Khan |Atlee |Anirudh |Nayanthara~24,546,402~0~2~75~https://www.youtube.com/watch?v=3Dm3OtL4peEWU
Dhekho Mumbai Song Promo| Rules Ranjann |Kiran Abbavaram| Neha Sshetty| Rathinam Krishna| Adnan Sami~1,210,587~0~2~75~https://www.youtube.com/watch?v=3DEMv-We3HKI4
Tum Ho Toh (Unplugged) Lyrical Video: Rock On | Manya Tripathi | Farhan Akhtar, Arjun Rampal~108,028~0~2~82~https://www.youtube.com/watch?v=3DVC-fBWlkQ3Y
Kissey Aur Kahani With Kranti Prakash Jha (KPJ) Season 2: Suraksha Bandhan | Audio Stories~22,337~0~2~82~https://www.youtube.com/watch?v=3DLSY6gMNwtv4
AALA RE AALA GANESHA (REMIX): Ganpati Aagman Special | Kedrock, SD Style | Sajid-Wajid, Dr. Ganesh C~61,499~0~2~82~https://www.youtube.com/watch?v=3DYADTxAEr-S8
HI PAPA (Hindi): Saaya Tera (Teaser) Nani, Mrunal Thakur | Shouryuv | Hesham Abdul Wahab | Sanu J~252,219~0~2~82~https://www.youtube.com/watch?v=3DTBjJuTFOOr8
BHULA DU: Payal Dev, Stebin Ben | Ihana Dhillon, Shashank Vyas | Sayeed Quadri | Bhushan Kumar~6,215,212~0~2~82~https://www.youtube.com/watch?v=3DY5Rn7u8jQvA
Raabta (Audio): Jubin Nautiyal, Adah Sharma | Chirantan Bhatt | Junaid Wasi | Bhushan Kumar~195,905~0~2~82~https://www.youtube.com/watch?v=3DY80ll10ZzxA
KAALA: Action Story | 15th Sept | @hotstarOfficial |Rohan M | Bhushan K,Krishan K,Bejoy N,Avinash T~12,381~0~2~82~https://www.youtube.com/watch?v=3DVuP-hUNOR4Q
BIN RANJHE KA HEER: Nilofer Wani, Abaan Syed, Farhana Bhat | Arko | Bhushan Kumar~216,016~0~2~82~https://www.youtube.com/watch?v=3DCLbhS8372kk
OONCHI OONCHI DEEWAREIN (Teaser): Meezaan, Anaswara| Arijit S, Manan B | Radhika, Vinay| Bhushan K~729,556~0~2~82~https://www.youtube.com/watch?v=3DVb5j5obFUKI
SANU EK PAL (Audio): Madhur Sharma, Avantika | Nusrat Fateh Ali Khan, Swapnil Tare | Ronit Vinta~48,879~0~3~84~https://www.youtube.com/watch?v=3DuZukfFEmsuY
Voyaging into the magical world of Hi Nanna | Destining Soon=E2=80=A6~145,294~0~3~84~https://www.youtube.com/watch?v=3DqMzL1BLTt2o
NASHA: Sukhee | Shilpa Shetty, Kusha Kapila | Badshah, Chakshu Kotwal, Afsana Khan~17,179,796~0~3~84~https://www.youtube.com/watch?v=3DGtx-oZtQ32E
SIMROON TERA NAAM (Audio): Yaariyan 2 | Divya Khosla K, Yash|Manan, Sachet|Radhika, Vinay| Bhushan K~632,356~0~3~84~https://www.youtube.com/watch?v=3DKpP0yB6t02k
CHOTO SO MERO MADAN GOPAL (Audio): Tulsi Kumar | Raaj A, Vishal B| Lovesh N | Bhushan K~75,648~0~3~84~https://www.youtube.com/watch?v=3DU_NDNXzXOdw
Humko Pyar Hua (Lofi-Mix): Salman Khan | KK, Tulsi Kumar | Dj Moody | Pritam~93,606~0~3~84~https://www.youtube.com/watch?v=3DenyVv_q6-hI
Jawan: Chaleya (Lyrical Video) | Shah Rukh Khan | Nayanthara | Atlee | Anirudh | Arijit S, Shilpa R~9,858,226~0~3~84~https://www.youtube.com/watch?v=3Dwr9M-CoxP7A
SAAWAN AA GAYA (Audio): Neha Kakkar, Rohanpreet Singh | Aly Goni, Jasmin Bhasin | Bhushan Kumar~110,944~0~3~84~https://www.youtube.com/watch?v=3D4KikXJ6uuuE
Barsaat Ki Dhun (LoFi-Mix): Jubin Nautiyal | Rochak Kohli, Anu Malik | DJ Shadow Dubai | Love Song~85,880~0~3~84~https://www.youtube.com/watch?v=3DjnnVMKcFJqg
Saure Ghar (Audio): Divya K, Meezaan, Pearl, Vishal M, Neeti M, Manan B|Radhika R, Vinay S|Bhushan K~44,770~0~3~84~https://www.youtube.com/watch?v=3DA54nrXLDsb4
Jawan: Zinda Banda (Lyrical) |Shah Rukh Khan |Atlee |Anirudh |Nayanthara |Vijay Sethupathi |Deepika~1,617,755~0~3~84~https://www.youtube.com/watch?v=3DNjRYVod2ijw
Ye Tumhari Meri Baatein (Unplugged) Lyrical Video | Rock On | Ananya Sharma | Farhan Akhtar~94,298~0~3~84~https://www.youtube.com/watch?v=3DeLOBEIYw6zw
Te Amo (Lo-Fi Mix) | KEDROCK &amp; SD STYLE | Dum Maaro Dum | Mohit Chauhan, Rana Daggubati, Bipasha B~91,802~0~3~84~https://www.youtube.com/watch?v=3D6_AJXY82B78
CHAAND (Behind The Scenes): Faridkot | IP Singh, Rajarshi Sanyal | Siddharth Ahuja~9,040~0~3~84~https://www.youtube.com/watch?v=3DfhpODMCul7I
The Soul Of Satya Satya (Lyrical Video): Sai Tej, Swathi Reddy | Tulsi Kumar |  Sruthi Ranjani~105,940~0~3~84~https://www.youtube.com/watch?v=3DPDca6S_FMVg
Kissey Aur Kahani With Kranti Prakash Jha (KPJ) Season 2: Silsila Ishq Ka | Audio Stories~11,031~0~3~84~https://www.youtube.com/watch?v=3DEvu3lQZAE3Q
Aatmapamphlet | Official Teaser | 6th October 2023 | Paresh Mokashi | Ashish Bende~104,403~0~3~84~https://www.youtube.com/watch?v=3DCYCTiCAXGxY
MALANG SAJNA (Remix): Kedrock X SD Style | Sachet Tandon, Parampara Tandon | Love Song Remix 2023~130,641~0~3~84~https://www.youtube.com/watch?v=3DU9BW9mrbJqc
LAAPATAA LADIES OFFICIAL TEASER | Aamir Khan Productions | Kindling Pictures|Kiran Rao| 5th Jan 2024~681,555~0~3~84~https://www.youtube.com/watch?v=3Do9VMEIMGtR4
