title~views~uptime_y~uptime_m~uptime_d~link
Koi Jaye Toh Leh Aaye | Official Music #video | Akasa | Umar Riaz | Aasa Singh~4,961,622~0~8~233~https://www.youtube.com/watch?v=3DgfqYbybP0bo
Koi Jaye Toh Leh Aaye | Official Teaser | Akasa | Umar Riaz~29,141~0~8~233~https://www.youtube.com/watch?v=3DZ1hXj3vyScU
Hum To Deewane Huye  | LOFI REMIX | Bollywood Song | Shahrukh Khan &amp; Twinkle Khanna | Baadshah~122,521~0~9~264~https://www.youtube.com/watch?v=3DPorI4EKe_Hg
Kitna Haseen Chehra | Ajay Devgn | Raveena Tandon | Suniel Shetty | Dilwale | Lyrical  Video~86,339~0~9~264~https://www.youtube.com/watch?v=3D8U7mEaSwEjU
Best #lofi Songs Collection | #bollywood Lofi Songs | Audio Jukebox~45,217~0~10~292~https://www.youtube.com/watch?v=3DhMFYC2lKVC8
Ek Din Aap - Lofi Remix | Shah Rukh Khan | Juhi Chawla | Kumar Sanu | Alka Yagnik~120,793~0~10~292~https://www.youtube.com/watch?v=3DCHkj4pU3O1w
Na Kajre Ki Dhar | Cover Version by JalRaj | 90s Bollywood Love Song | Mohra~84,173~0~10~292~https://www.youtube.com/watch?v=3D7UfoHht2LKI
Dil Ne Ye Kaha Hai Dil Se | Cover | JalRaj | Bollywood Love Songs | Dhadkan~285,422~0~10~292~https://www.youtube.com/watch?v=3DQDUzRE1iykg
Dil Mera Churaya Kyun - LOFI MIX | #aamirkhan | Manish Koirala | #kumarsanu, Anu Malik~57,161~0~11~323~https://www.youtube.com/watch?v=3Du6v9kt9Seyk
Raja Ko Rani Se LOFI: Aamir Khan, Manisha | Udit Narayan, Alka Yagnik | Mann Taneja | #ChillMusic~45,837~0~11~323~https://www.youtube.com/watch?v=3DrA_Vaqv0utM
Cheer Yourself Up | All time Bollywood hits |  Audio Jukebox | Party Songs~28,757~0~11~323~https://www.youtube.com/watch?v=3D1lA3D0SuYmk
Haare Haare | Lofi Remix | Josh | Udit Narayan | Alka Yagnik |~64,345~0~11~323~https://www.youtube.com/watch?v=3D23z6HhoPBrA
Chhupana Bhi Nahi Aata | Lofi Remix | Baazigar | Shahrukh &amp; Kajol | Vinod Rathod | #bollywood~73,891~0~12~354~https://www.youtube.com/watch?v=3DWH4uxnTrRkM
Dil Se Re | Lofi Remix | A. R. Rahman | Shahrukh Khan | Manisha Koirala~53,721~0~12~354~https://www.youtube.com/watch?v=3DaEoge9LJALA
Waada Raha Sanam - LO-FI | Khiladi | Abhijeet Bhattacharya | Alka Yagnik | Jatin | Lalit | Akshay~102,586~0~13~384~https://www.youtube.com/watch?v=3DyLLnhDAYkHg
RISHTE NAATE - LOFI MIX | Akshay Kumar, Katrina Kaif, Sunil Shetty | Mann Taneja~98,066~0~13~384~https://www.youtube.com/watch?v=3DvNqKogioYZY
MAIN KOI AISA GEET GAOON - LOFI MIX | Shahrukh Khan, Juhi Chawla | Mann Taneja | Javed Akhtar~155,236~1~14~415~https://www.youtube.com/watch?v=3DNPuDJTndiKw
MERE KHAYALON KI MALIKA 2.0: Umar Riaz &amp; Anjali Arora | Nikhita Gandhi &amp; Saaj Bhatt | Mann Taneja~5,499,519~1~14~415~https://www.youtube.com/watch?v=3D32vRfHvcdng
MERE KHAYALON KI MALIKA 2.0: Teaser | FULL SONG OUT NOW - LINK IN DESCRIPTION~84,373~1~14~415~https://www.youtube.com/watch?v=3D1T8_AJ7lZO4
KALI KALI AANKHEN - LOFI MIX | Kumar Sanu &amp; Anu Malik | Shahrukh Khan &amp; Kajol | Slowed &amp; Reverb~200,265~1~14~415~https://www.youtube.com/watch?v=3DfE8iP7n-W4c
Woh Ladki Bahut Yaad Aati Hai - LOFI REMIX | Kumar Sanu, Alka Yagnik | Slowed &amp; Reverb | #chillmix~111,428~1~14~415~https://www.youtube.com/watch?v=3D_Httv2z_-m4
Gori Hai =E2=80=93 Official Music video | Sophie Choudry | Ishtar Music~18,801,370~1~14~415~https://www.youtube.com/watch?v=3DSWLAFFs6L3I
Log Aaten Hain | Pehchaan | Lyrical Video | Poornima | Madhu | Saif Ali Khan | Shilpa Shirodkar~95,644~1~14~415~https://www.youtube.com/watch?v=3DemDhAqGn0ao
Chal Kar Le Thoda Pyar | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Poornima | Akshay Kumar~63,958~1~14~415~https://www.youtube.com/watch?v=3DQkdtm0x9kAE
Udte Badal Se Poochho | Sangraam | Lyrical Video | Alka Yagnik |  Ayesha Jhulka | Ajay Devgan~178,539~1~14~415~https://www.youtube.com/watch?v=3DnIPuvS_9xuA
Bol O Gori | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Alka Yagnik | Saif Ali Khan~86,374~1~14~415~https://www.youtube.com/watch?v=3DCKcPvaMAlu0
Hum Do Premee | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Alka Yagnik~37,993~1~14~415~https://www.youtube.com/watch?v=3DiQ1tIg-p3xw
Jaaneman Jaane Jaa | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Kavita Krishnamurthy~77,684~1~14~415~https://www.youtube.com/watch?v=3DrrEloul55Ec
Meri Chhat Pe Aaya Karo | Uff Yeh Mohabbat | Lyrical video | Gurdas Maan | Kavita Krishnamurthy~27,535~1~14~415~https://www.youtube.com/watch?v=3DYrGuMWkONug
Jeetega Wohi Jisme Hai Dum | Sangram | Lyrical Video | Kumar Sanu | P. Sunanda~67,744~1~14~415~https://www.youtube.com/watch?v=3DbbucinuuQQ4
I Am Sorry | Sangram | Lyrical Video | Alka Yagnik | Ajay Devgn | Karisma Kapoor~220,465~1~14~415~https://www.youtube.com/watch?v=3DjKboz3Hln9k
