title~views~uptime_y~uptime_m~uptime_d~link
Nastya and her friends are trying to find their favorite hobbies~37,996,517~1~13~398~https://www.youtube.com/watch?v=3DFIDn2-clxMk
Nastya and Dad travel around Italy on summer vacation~7,118,469~1~13~398~https://www.youtube.com/watch?v=3Du5Dq7yoDCuU
Nastya and stories about how important it is to take care of your health~37,081,164~1~13~398~https://www.youtube.com/watch?v=3D3LLRSbEuKiI
Nastya and summer safety rules for children~12,814,931~1~13~398~https://www.youtube.com/watch?v=3DdrFl3YJ0EHw
Nastya is learning how to get new information during the summer holidays~13,636,392~1~13~398~https://www.youtube.com/watch?v=3DYB9d1GGnDeE
Nastya at School and other Stories about the Importance of Studying~92,098,040~1~13~398~https://www.youtube.com/watch?v=3DTu5TSmxioVU
Nastya and Dad learn how to cook pasta in Italy~12,880,685~1~13~398~https://www.youtube.com/watch?v=3DYIMWD0peUqE
Nastya shows 5 sights worth visiting during a family trip to Switzerland~10,699,974~1~13~398~https://www.youtube.com/watch?v=3Dib5lP8FVgY8
Nastya shows that washing hands is not boring at all~67,732,647~1~13~398~https://www.youtube.com/watch?v=3DUymK_DncaGU
Nastya and dad travel in Alsace and in the gingerbread museum~6,983,504~1~13~398~https://www.youtube.com/watch?v=3D_R7vaVkjVoA
Nastya and the rules of conduct in the Hotel~24,158,720~1~13~398~https://www.youtube.com/watch?v=3DqgL0pkD-wpM
Nastya and the most important safety rules for children~36,898,859~1~13~398~https://www.youtube.com/watch?v=3Df_YkNIN6_iU
Nastya shows the safety rules in the pool~71,708,744~1~13~398~https://www.youtube.com/watch?v=3DHc0n7wCGqY4
Nastya shows the harm of sugar on health~17,919,282~1~13~398~https://www.youtube.com/watch?v=3DOzV8xyGn8ns
Nastya at School - Video compilation about school, friendship and knowledge~152,858,043~1~13~398~https://www.youtube.com/watch?v=3DQSdczB2cZN8
Nastya and the story about school bullying~213,480,932~1~13~398~https://www.youtube.com/watch?v=3D2-OdJJ5PVp4
Nastya learns how important it is to read books~28,184,349~1~13~398~https://www.youtube.com/watch?v=3DXKhc_StPNsM
Nastya and the story about learning from home~7,226,101~1~13~398~https://www.youtube.com/watch?v=3Dpll-2SpleyE
Nastya and stories about how important it is to be kind and honest~74,543,476~1~13~398~https://www.youtube.com/watch?v=3D9NJnPtgvmUY
Nastya learns to earn money honestly~58,865,112~1~13~398~https://www.youtube.com/watch?v=3Dr2fkoYOtyEU
Nastya and Evelyn try to overcome difficulties~56,141,114~1~13~398~https://www.youtube.com/watch?v=3DbuS8AdQQV_k
Nastya, Maggie and Naomi - DIY for kids~202,878,443~1~13~398~https://www.youtube.com/watch?v=3DgtkiQNo4XlM
Nastya and stories about kindness, love and friendship~14,240,139~1~13~398~https://www.youtube.com/watch?v=3DzsIyEp3YMr4
Nastya and Evelyn show how to save natural resources~18,252,132~1~13~398~https://www.youtube.com/watch?v=3DxJBEc0KZVUM
Nastya learns safety rules from her dad~43,117,783~1~13~398~https://www.youtube.com/watch?v=3D3NNxoYbC8Mc
Nastya and Eva arranged a family day YES~52,912,611~1~13~398~https://www.youtube.com/watch?v=3DbznAKRi64-k
