title~views~uptime_y~uptime_m~uptime_d~link
Mere Bina Tu (Love Hurts) - Video Jukebox | Dard Bhare Gane | Bollywood Sad Love Songs|@tipsofficial~30,185~0~2~50~https://www.youtube.com/watch?v=3DpFCUygSAkSQ
Aye Sanam Tere Liye - Lyrical | Karma | Dilip Kumar, Nutan | Mohammad Aziz, Kavita Krishnamurthy~61,077~0~2~50~https://www.youtube.com/watch?v=3Deo_r_pplCmw
Main Mera Dil Aur Tum - Unforgettable Love Songs  | Video Jukebox | Romantic Hits | @tipsofficial~79,275~0~2~51~https://www.youtube.com/watch?v=3DnxnkWuiYHF8
Hum Jitni Bar Jeeyenge - Lyrical | Khilaaf | Chunky Pandey, Madhuri Dixit | 90's Hits @tipsofficial~129,995~0~2~51~https://www.youtube.com/watch?v=3DfQr1pYx0ilU
Tu Dharti Pe Chahe Jahan Bhi | Love Songs | Video Jukebox | Romantic Hits | @tipsofficial~118,339~0~2~52~https://www.youtube.com/watch?v=3D81RxYP6oyZQ
Jai Maa Kali - Lyrical | Navratri Song 2023 | Hindi Song | Karan Arjun | Bollywood Mata Rani Song~123,705~0~2~52~https://www.youtube.com/watch?v=3DJl-w-BS4i5Y
Romance Period - Humse Tum Dosti Kar Lo - Video Jukebox | College Romantic Love Songs|@tipsofficial~122,584~0~2~53~https://www.youtube.com/watch?v=3DCT-CbmzHJQg
Hum Jaisa Kahin Aapko - Lyrical | Bewaffa Se Waffa | Lata Mangeshkar | 90's Hits| @tipsofficial~141,266~0~2~53~https://www.youtube.com/watch?v=3DKXZwpMA6VSU
90s Heart Break Collection - Video Jukebox | Dard Bhare Gana | Hindi Sad Songs | @tipsofficial~75,116~0~2~54~https://www.youtube.com/watch?v=3DXQsGmKL98bI
Hits Of Urvashi Sharma | #UrvashiSharma #HappyBirthdayUrvashiSharma |  @tipsofficial~7,817~0~2~54~https://www.youtube.com/watch?v=3DRBAXtG46DG8
Woh Aankh Hi Kya | Khuddar | Govinda, Karisma Kapoor | Sonu Nigam | 90's Hits @tipsofficial~119,863~0~2~54~https://www.youtube.com/watch?v=3DbyHwOf5tQu4
Mere Dard Ki Kahani - Sad Love Songs Collection - Video Jukebox | Dil Cheer Ke Dekh | @tipsofficial~65,568~0~2~55~https://www.youtube.com/watch?v=3DgR9mNCYcOss
Jo Haal Dil Ka | Zain Imam, Reem Sameer Sheikh | Dev Negi, Priya Saraiya | Chirantan |@tipsofficial~276,161~0~2~55~https://www.youtube.com/watch?v=3DxreT6V3PlkU
Aashayein - Violin Version | Yadnesh Raikar | Hindi Songs | @tipsofficial~6,839~0~2~55~https://www.youtube.com/watch?v=3DWC_Bgj-ybBM
My Favourite Love Songs - Video Jukebox | Romantic Hits | Woh Tassvur Kaa Alam | @tipsofficial~104,598~0~2~56~https://www.youtube.com/watch?v=3DdJizMWLzxm4
Jab Ladka Ho Kunwara - Lyrical | Govinda, Urmila | Kunwara | Sonu Nigam, Alka Yagnik @tipsofficial~158,374~0~2~56~https://www.youtube.com/watch?v=3DJes8iUkobuQ
Mar Jaayen (The Love Collection )Video Jukebox | Romantic Love Songs | @tipsofficial | Hindi Songs~108,518~0~2~57~https://www.youtube.com/watch?v=3DWiybXaSPiaw
Jo Haal Dil Ka - Teaser | Zain Imam, Reem Sameer Sheikh | Dev Negi, Priya Saraiya | Chirantan Bhatt~112,761~0~2~57~https://www.youtube.com/watch?v=3DQ_gkeLh2JxA
Tum Bansi Bajaate Ho - Lyrical | Khilaaf | Chunky Pandey, Madhuri Dixit | Alka Yagnik, Manhar Udhas~202,175~0~2~57~https://www.youtube.com/watch?v=3DFotfu1O-KkY
Kehna Hai Tumse - Love Songs - Video Jukebox | Hindi Love Songs, Romantic Songs | Bollywood Songs~141,147~0~2~58~https://www.youtube.com/watch?v=3DH1flfMfy5BI
Haq Allah | Black &amp; White | Anurag Sinha, Aditi Sharma | Sukhwinder Singh, Hans Raj Hans~92,318~0~2~58~https://www.youtube.com/watch?v=3DxrRm4_26RGw
ATIF THE HITS  - Video Jukebox | Hits Of Atif Aslam | Best Of Atif Aslam Romantic Songs~82,260~0~2~59~https://www.youtube.com/watch?v=3DkiCEUFQTH_M
Bol Radha Bol Tune Yeh Kya Kiya - Lyrical | Bol Radha Bol | Juhi Chawla, Rishi Kapoor | 90's Hits~308,823~0~2~59~https://www.youtube.com/watch?v=3DpvPrci6FzTE
Bikhare Sabhi Sapne(Sad Collection From Bollywood) - Video Jukebox | SAd Love Songs |Hindi Hit Songs~92,828~0~2~60~https://www.youtube.com/watch?v=3D6MilDmiDA6c
Kasam Khake Kaho - Lofi Mix | Dil Hai Tumhaara | Preity Zinta, Arjun &amp; Mahima | Alka, Kumar~150,963~0~2~60~https://www.youtube.com/watch?v=3DXWannovFQuY
Best Of Sayeed Quadri | Tere Bin | Bakhuda Tumhi Ho | Sayeed Quadri songs~8,053~0~2~60~https://www.youtube.com/watch?v=3DpjSMNV0Ls-0
Dil Mere Naa - Collection Of Bollywood Hits - Video Jukebox | Romantic Love Songs | Hindi Hit Songs~98,809~0~2~61~https://www.youtube.com/watch?v=3DrRSMTn25YPI
Aaj Pehli Baar Dil Ki Baat Ki Hai - Lyrical | Kumar Sanu, Alka Yagnik | Tadipaar | 90's Hindi Song~212,344~0~2~61~https://www.youtube.com/watch?v=3D2YLioNPLvPI
=E0=A4=B2=E0=A4=A4=E0=A4=BE =E0=A4=AE=E0=A4=82=E0=A4=97=E0=A5=87=E0=A4=B6=E0=A4=95=E0=A4=B0 | =E0=A4=B8=E0=A5=81=E0=A4=AA=E0=A4=B0=E0=A4=B9=E0=A4=BF=E0=A4=9F =E0=A4=AB=E0=A4=BF=E0=A4=B2=E0=A5=8D=E0=A4=AE =E0=A4=95=E0=A5=87 =E0=A4=97=E0=A4=BE=E0=A4=A8=E0=A5=87  | Lata Mangeshkar Hit Songs | 90's Hits~11,339~0~2~61~https://www.youtube.com/watch?v=3DgoLociM0FVw
Tumne Sataya Tumne Rulaya - Sad Song Collections - Video Jukebox | Dard Bhare Gaane | Sad Love Songs~135,337~0~2~62~https://www.youtube.com/watch?v=3DyFfxuJ15SbY
Hai Meri Sanson Main Mere Piya - Lyrical | Sainik | Akshay Kumar, Ashwini | Suhasini |90's Dard Song~192,083~0~2~62~https://www.youtube.com/watch?v=3Dm2V0iqVaUSU
Hits Of Barsaat | Bobby Deol, Twinkle Khanna | Nadeem-Shravan | 90's Hits~7,663~0~2~62~https://www.youtube.com/watch?v=3DSMT03rKv_zA
