title~views~uptime_y~uptime_m~uptime_d~link
Best of Navratri Special Songs | Mata Ka Darbar | Bollywood Song Collections | Video Jukebox~7,848~0~2~52~https://www.youtube.com/watch?v=3DEJyk7EwSYNA
Golden Classics |Ep 4| DEEWANA |Rishi Kapoor| Shahrukh Khan| Rajiv Vijayakar | RJ Ruchi| Musical Hit~13,373~0~2~52~https://www.youtube.com/watch?v=3DfU58kI8bP38
Weekend Special : Multitalented Singer of Mohd Aziz | 90's Evergreen Romantic Songs Collection~8,888~0~2~53~https://www.youtube.com/watch?v=3DxlTOPMos9h4
Dum Dum Danke Pe Chot Padi | Bollywood Dandiya Song | Navrati Special Songs 2023 | FilmiGaane~9,643~0~2~53~https://www.youtube.com/watch?v=3DUCTDdR1rvj4
Yar Mat Ja Ke Meri | Aazmayish (1995) | Anjali Jathar, Rohit Kumar | Alka Yagnik | Romantic Songs~31,574~0~2~54~https://www.youtube.com/watch?v=3DhYjK4N9S2DE
Best of Ashok Kumar | =E0=A4=85=E0=A4=B6=E0=A5=8B=E0=A4=95 =E0=A4=95=E0=A5=81=E0=A4=AE=E0=A4=BE=E0=A4=B0 =E0=A4=95=E0=A5=87 15 =E0=A4=97=E0=A4=BE=E0=A4=A8=E0=A5=87 | Bollywood Romantic Songs | One-Stop Video Jukebox~7,577~0~2~54~https://www.youtube.com/watch?v=3DwC_4jE17rsQ
Kitni Khubsoorat Yeh Tasveer | Bemisal | Rakhee, Amitabh Bachchan | Kishore Kumar | Lata Mangeshkar~13,279~0~2~55~https://www.youtube.com/watch?v=3DdBugsj0CxwM
Yeh Dosti Hum Nahi Todenge | Sholay (1975) | Amitabh Bachchan, Dharmendra | Kishore Kumar Hit Songs~12,037~0~2~55~https://www.youtube.com/watch?v=3DWewSs_sw19s
Tu Mujhe Kabool | Khuda Gawah (1992) | Amitabh Bachchan, Sridevi | Kavita Krishnamurthy | 90's Songs~169,027~0~2~56~https://www.youtube.com/watch?v=3DII06Z3sL3Ok
Best of Amitabh Bachchan | Birthday Special | Evergreen Romantic Songs | Non-Stop Video Jukebox~15,299~0~2~56~https://www.youtube.com/watch?v=3DtwpIOYyZ59M
Best of Jagjit Singh - The Ghazal King | Bollywood Hindi Songs | Non-Stop Video Jukebox~11,329~0~2~57~https://www.youtube.com/watch?v=3DBTP4M6sK3cA
Hothon Se Chhulo Tum | Prem Geet | Raj Babbar, Anita Raj | Jagjit Singh | 80's All Time Hit Songs~15,333~0~2~57~https://www.youtube.com/watch?v=3D6lHkEf1BStY
Thodisi Si Khushi Hai | Baazi (1984) | Dharmendra, Rekha | Romantic Song | Asha Bhosle Hit Songs~42,791~0~2~58~https://www.youtube.com/watch?v=3DMVn3cPjc8aI
Best of Rekha &amp; Asha Bhosle | Birthday Special | Rekha Evergreen Songs | Non-Stop Video Jukebox~29,421~0~2~58~https://www.youtube.com/watch?v=3DO7MZU8Zw11s
Aa Gaye Din Sanam - 4K Video | Hogi Pyaar Ki Jeet | Ajay Devgn, Arshad Warsi | 90's Romantic Songs~17,203~0~2~59~https://www.youtube.com/watch?v=3D7pY_MwFXzDs
Aaja Aaja Piya | Barsaat (2005) | Bobby Deol, Priyanka Chopra, Bipasha Basu | Alka Yagnik Hit Songs~29,213~0~2~59~https://www.youtube.com/watch?v=3DZxAyiH079s0
Weekend Special : Enchanting Voice Of Udit Narayan | Bollywood Romantic Song Collections~10,205~0~2~60~https://www.youtube.com/watch?v=3DgSG6-9583M4
Best of Usha Khanna Famous Female Composer | Bollywood old Hindi Songs | Video Jukebox~77,239~0~2~60~https://www.youtube.com/watch?v=3DE197dM9az08
Sunday Ki Rat Thi | Rajaji (1999) | Govinda, Raveena Tandon | Kumar Sanu | 90's Hit Romantic Songs~20,520~0~2~61~https://www.youtube.com/watch?v=3D2TsbxpWgE3E
90's Unforgettable Hits : Romantic Love Songs | Top Heart Touching Romantic Songs | Video Jukebox~13,104~0~2~61~https://www.youtube.com/watch?v=3DuNE8ETS1_bw
Aisi Deewangi Dekhi Nahi Kahi | Deewana | Shah Rukh Khan, Divya Bharti | Best 90's Romantic Songs~1,229,070~0~2~62~https://www.youtube.com/watch?v=3DN2KvtIOKELA
Superhits Of Shailendra Singh | =E0=A4=B6=E0=A5=88=E0=A4=B2=E0=A5=87=E0=A4=A8=E0=A5=8D=E0=A4=A6=E0=A5=8D=E0=A4=B0 =E0=A4=95=E0=A5=87 15 =E0=A4=97=E0=A4=BE=E0=A4=A8=E0=A5=87 | Bollywood Old Hindi Songs | Video Jukebox~15,564~0~2~62~https://www.youtube.com/watch?v=3DmfzEERMAGkw
Chaand Sa Chehara | Ajay (1996) | Sunny Deol, Karishma Kapoor | Alka Yagnik | Kumar Sanu |90's Songs~38,244~0~2~63~https://www.youtube.com/watch?v=3DWU5VZFOxnDM
Best of Asha Parekh &amp; Lata Mangeshkar | Evergreen Melodies | Bollywood Old Hindi Song Collections~22,851~0~2~63~https://www.youtube.com/watch?v=3DZE0RivBq6SM
Chalo Dildaar Chalo - Lyrical | Pakeezah | Meena Kumari, Raaj Kumar | Mohd.Rafi | Lata Mangeshkar~50,917~0~2~64~https://www.youtube.com/watch?v=3DuNj4j0LFIRo
Best of S.D.Burman &amp; Dev Anand | Bollywood Golden Song Collections | Non-Stop Video Jukebox~20,314~0~2~64~https://www.youtube.com/watch?v=3D8B-qUGcXSGI
Ek Chumma Tu Mujhko | Chhote Sarkar | Govinda, Shilpa Shetty | Udit Narayan | 90's Romantic Songs~67,904~0~2~65~https://www.youtube.com/watch?v=3D64b-foEiW4Q
Best of Majrooh Sultanpuri &amp; O.P.Nayyar | Superhit Bollywood Old Hindi Songs | Video Jukebox~15,732~0~2~65~https://www.youtube.com/watch?v=3Dgy2Fs2pzgvo
Mere Pairon Mein Ghunghroo - Lyrical | Sunghursh | Dilip Kumar | Mohammed Rafi | Masti Bhare Geet~30,486~0~2~66~https://www.youtube.com/watch?v=3DhKa9MtLvODE
