title~views~since_upload~link
Justin &amp; Hailey - Justin Bieber: Seasons~35,536,645~3 years ago 11 minutes, 21 seconds~https://www.youtube.com/watch?v=3Duc-JxJFxxUA&amp;pp=3DsAQB
Making Magic - Justin Bieber: Seasons~35,649,867~3 years ago 9 minutes, 27 seconds~https://www.youtube.com/watch?v=3DCzwsR0H-J8o&amp;pp=3DsAQB
Leaving the Spotlight - Justin Bieber: Seasons~82,617,463~3 years ago 11 minutes, 11 seconds~https://www.youtube.com/watch?v=3DcAVgKdbDlRY&amp;pp=3DsAQB
Bieber Is Back - Justin Bieber: Seasons~25,797,728~3 years ago 8 minutes, 54 seconds~https://www.youtube.com/watch?v=3DYWItK_F0d1A&amp;pp=3DsAQB
Justin Bieber x drew house: Yummy (Animated Video)~1,581,069~3 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3D0NXb_mECWrw
Justin Bieber - Yummy (Food Fight)~503,370~3 years ago 3 minutes, 24 seconds~https://www.youtube.com/watch?v=3DYQl1WtKxrkQ
Justin Bieber - Yummy (Animated Video)~2,232,806~3 years ago 3 minutes, 24 seconds~https://www.youtube.com/watch?v=3DhHq9Hwxl4D8
Justin Bieber - Yummy (Beliebers React)~1,404,552~3 years ago 4 minutes, 23 seconds~https://www.youtube.com/watch?v=3De6aa6J9tRu0
Justin Bieber - Yummy (Fan Lip Sync)~662,862~3 years ago 3 minutes, 19 seconds~https://www.youtube.com/watch?v=3DjVN7Mzga_4Q
Justin Bieber - Yummy (Official Video)~765,980,941~3 years ago 3 minutes, 51 seconds~https://www.youtube.com/watch?v=3D8EJ3zbKTWQ8
Justin Bieber - Yummy (Lyric Video)~32,256,395~3 years ago 3 minutes, 24 seconds~https://www.youtube.com/watch?v=3DEaMed9sUPVo
#BIEBER2020~7,360,309~3 years ago 1 minute, 30 seconds~https://www.youtube.com/watch?v=3DQa6ShFwhNWU
Dan + Shay, Justin Bieber - 10,000 Hours (Icon Video)~6,173,777~4 years ago 2 minutes, 48 seconds~https://www.youtube.com/watch?v=3DP_TRXcv6HAY
Ed Sheeran &amp; Justin Bieber =E2=80=93 I Don=E2=80=99t Care (Trailer)~3,781,760~4 years ago 3 minutes, 59 seconds~https://www.youtube.com/watch?v=3DKRWkqWVMhWw
Ed Sheeran &amp; Justin Bieber =E2=80=93 I Don=E2=80=99t Care (Official Audio)~13,483,649~4 years ago 3 minutes, 40 seconds~https://www.youtube.com/watch?v=3DE8EK3dsszw0
#PurposeTourChildren Stadiums~737,063~6 years ago 7 minutes, 1 second~https://www.youtube.com/watch?v=3Dqs3t7zgKmAk
#PurposeTourChildren Europe~328,708~7 years ago 6 minutes, 42 seconds~https://www.youtube.com/watch?v=3Dses4msfEMV8
Major Lazer - Cold Water (Dance Video) ft. Justin Bieber, M=C3=98~75,504,439~7 years ago 3 minutes, 5 seconds~https://www.youtube.com/watch?v=3DfMvIARf_SUU
Cold Water~2,563,539~7 years ago 1 minute, 2 seconds~https://www.youtube.com/watch?v=3DVm9l2Ayyx8Y
Justin Bieber - Company~683,780,934~7 years ago 3 minutes, 28 seconds~https://www.youtube.com/watch?v=3Dgdx7gN1UyX0
Justin Bieber - Love Yourself (Live From The 2016 Radio Disney Music Awards)~15,211,563~7 years ago 1 minute, 40 seconds~https://www.youtube.com/watch?v=3DOeYqc8P9hbU
Greece~7,085,506~7 years ago 3 minutes, 4 seconds~https://www.youtube.com/watch?v=3DM9XzHK4Hm4w
Park City~2,447,012~7 years ago 2 minutes, 5 seconds~https://www.youtube.com/watch?v=3DWUi3P_HzVSY
#PurposeTourChildren~530,597~7 years ago 6 minutes, 48 seconds~https://www.youtube.com/watch?v=3Db9h5N9N-eM4
Justin Bieber - Love Yourself &amp; Sorry - Live at The BRIT Awards 2016 ft. James Bay~73,650,173~7 years ago 5 minutes, 22 seconds~https://www.youtube.com/watch?v=3DdjzDWMy1z7k
#JingleBallATL~554,178~7 years ago 2 minutes~https://www.youtube.com/watch?v=3DpZZdKqsncUo
Justin Bieber - What Do You Mean? (Live From The Ellen Show)~35,220,032~7 years ago 5 minutes, 19 seconds~https://www.youtube.com/watch?v=3DS9MGgrNSV0Y
Justin Bieber - Sorry (Live From The Ellen Show)~116,999,525~7 years ago 4 minutes, 17 seconds~https://www.youtube.com/watch?v=3D2l1cK22EJBs
Justin Bieber - PURPOSE : The Movement~40,869,497~7 years ago 42 minutes~https://www.youtube.com/watch?v=3DO9Ja9TTQt00
Justin Bieber - Purpose (PURPOSE : The Movement) (Official Music Video)~146,695,186~7 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3DCa1i6DZC3iY
Justin Bieber - Children (PURPOSE : The Movement)~39,567,876~7 years ago 1 minute, 58 seconds~https://www.youtube.com/watch?v=3Dnkjwn240AMc
Skrillex, Diplo, Justin Bieber - Where Are =C3=9C Now (PURPOSE : The Movement)~21,850,414~7 years ago 4 minutes, 39 seconds~https://www.youtube.com/watch?v=3DwebUeq_Qzeg
Justin Bieber - Life Is Worth Living (PURPOSE : The Movement)~54,799,031~7 years ago 3 minutes, 22 seconds~https://www.youtube.com/watch?v=3DKlx1npc7LDo
Justin Bieber - The Feeling (PURPOSE : The Movement) ft. Halsey~77,886,120~7 years ago 4 minutes, 23 seconds~https://www.youtube.com/watch?v=3DqYj4l5Xntt0
Justin Bieber ft. Travi$ Scott - No Sense (PURPOSE: The Movement) [Official Video]~53,008,256~7 years ago 2 minutes, 46 seconds~https://www.youtube.com/watch?v=3DBcz-XR3HTMk
Justin Bieber - No Pressure ft. Big Sean (PURPOSE : The Movement) ft. Big Sean~27,216,788~7 years ago 3 minutes, 21 seconds~https://www.youtube.com/watch?v=3D154himd-3ZE
Justin Bieber - Company (PURPOSE : The Movement)~37,391,969~7 years ago 4 minutes, 56 seconds~https://www.youtube.com/watch?v=3DneSv8fjmDB0
Justin Bieber - Love Yourself (PURPOSE : The Movement)~1,716,145,192~7 years ago 4 minutes, 33 seconds~https://www.youtube.com/watch?v=3DoyEuk8j8imI
Justin Bieber - What Do You Mean? (PURPOSE : The Movement) (Official Music Video)~90,821,582~7 years ago 2 minutes, 7 seconds~https://www.youtube.com/watch?v=3D3y3a2MRoMnI
Justin Bieber - I=E2=80=99ll Show You (PURPOSE : The Movement)~10,010,897~7 years ago 2 minutes~https://www.youtube.com/watch?v=3DuAsiGrg_CrQ
Justin Bieber - Mark My Words (PURPOSE : The Movement)~63,651,355~7 years ago 3 minutes, 4 seconds~https://www.youtube.com/watch?v=3DkjUQjq1CBi0
Bieber Mode w/ Lyft~1,031,982~7 years ago 1 minute, 53 seconds~https://www.youtube.com/watch?v=3DVFNe9ZKAiCQ
Justin Bieber - Sorry (Latino Remix / Audio) ft. J Balvin~133,409,224~7 years ago 3 minutes, 41 seconds~https://www.youtube.com/watch?v=3D10IKRNNfCGU
Sorry (Fan Dance Video)~815,547~7 years ago 3 minutes, 22 seconds~https://www.youtube.com/watch?v=3DKNISnJEVz4M
Justin Bieber - I'll Show You~514,457,809~7 years ago 3 minutes, 21 seconds~https://www.youtube.com/watch?v=3DPfGaX8G0f2E
Justin Bieber - Sorry (Lyric Video)~359,605,513~7 years ago 3 minutes, 19 seconds~https://www.youtube.com/watch?v=3D8ELbX5CMomE
Sorry (Acoustic) w/ Skrillex &amp; BLOOD #PreOrderPurpose~4,354,631~7 years ago 4 minutes, 12 seconds~https://www.youtube.com/watch?v=3DQfWK9X9M8Dg
Justin Bieber - Sorry (PURPOSE : The Movement)~3,719,671,093~7 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3DfRh_vgS2dFE
What Do You Mean? (Remix) w/ Ariana Grande~5,983,732~7 years ago 58 seconds~https://www.youtube.com/watch?v=3DSgqj8RkPObI
Lake Life~3,884,383~8 years ago 47 seconds~https://www.youtube.com/watch?v=3D1VrAW9EVZ0g
What Do You Mean? - Behind The Scenes~686,893~8 years ago 4 minutes, 27 seconds~https://www.youtube.com/watch?v=3DEloWbPPdZLs
What Do You Mean? (Acoustic)~23,393,912~8 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3D3IzxTBMmjXc
What Do You Mean? (Live Performance From The Tonight Show Starring Jimmy Fallon)~1,302,609~8 years ago 3 minutes, 55 seconds~https://www.youtube.com/watch?v=3DvBOnxfIv14k
Justin Bieber - What Do You Mean?~2,238,503,008~8 years ago 4 minutes, 58 seconds~https://www.youtube.com/watch?v=3DDK_0jXPuIr0
What Do You Mean? - Music Video (Teaser)~649,169~8 years ago 31 seconds~https://www.youtube.com/watch?v=3DN_EL3iqN7v8
What Do You Mean? - Lyric Video (Teaser)~232,907~8 years ago 30 seconds~https://www.youtube.com/watch?v=3DGNEsJaY22B8
Justin Bieber - What Do You Mean? (Lyric Video)~221,399,501~8 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3DNywWB67Z7zQ
I Really Like You~20,391,723~8 years ago 3 minutes, 27 seconds~https://www.youtube.com/watch?v=3DoovZa4GVAx8
Justin Bieber - Calvin Klein Underwear Spring 2015~1,292,573~8 years ago 16 seconds~https://www.youtube.com/watch?v=3DGkQaUJu6Llc
Justin Bieber + Lara Stone - Calvin Klein Jeans Spring 2015~816,683~8 years ago 31 seconds~https://www.youtube.com/watch?v=3DAo3EPl4yGps
Justin Bieber - Confident ft. Chance The Rapper~337,518,756~9 years ago 6 minutes, 6 seconds~https://www.youtube.com/watch?v=3D47YClVMlthI
Justin Bieber - Hold Tight~3,313,435~9 years ago 4 minutes, 2 seconds~https://www.youtube.com/watch?v=3Dn26-gfb7GJ4
Justin Bieber - Justin Meets Kate (VEVO Australia Doc)~10,148,654~9 years ago 6 minutes, 52 seconds~https://www.youtube.com/watch?v=3DLaUndvi9uz4
#BelieveMovie - &quot;Believe the Truth&quot;~1,446,532~9 years ago 2 minutes, 5 seconds~https://www.youtube.com/watch?v=3DDh1JFPd2mts
Justin Bieber - Confident ft. Chance The Rapper (Official Audio)~141,001,517~9 years ago 4 minutes, 10 seconds~https://www.youtube.com/watch?v=3DqnD1hwjR3WU
Justin Bieber - All That Matters~227,683,591~9 years ago 3 minutes, 41 seconds~https://www.youtube.com/watch?v=3DJC2yu2a9sHk
Justin Bieber - Change Me~12,601,525~9 years ago 2 minutes, 47 seconds~https://www.youtube.com/watch?v=3DZFIM9c48cSM
#BelieveMovie - #BeAlright~791,754~9 years ago 35 seconds~https://www.youtube.com/watch?v=3DgPcmt6xiJ-Q
Justin Bieber - All That Matters (Teaser)~3,922,946~9 years ago 16 seconds~https://www.youtube.com/watch?v=3D7oyezEbJ1KU
Justin Bieber - Roller Coaster (Official Audio)~23,582,266~9 years ago 3 minutes, 22 seconds~https://www.youtube.com/watch?v=3D32QYY0x1SoQ
Justin Bieber - PYD ft. R. Kelly~8,447,324~9 years ago 5 minutes, 18 seconds~https://www.youtube.com/watch?v=3DQ65DZfb6jzw
Justin Bieber - PYD ft. R. Kelly (Official Music Video)~3,982,484~9 years ago 5 minutes, 16 seconds~https://www.youtube.com/watch?v=3D0Os-eKGQzpw
#BelieveMovie - #Perspective~768,937~9 years ago 1 minute, 14 seconds~https://www.youtube.com/watch?v=3DTGYnghmWHDI
Justin Bieber's Believe - Theatrical Trailer~1,919,433~9 years ago 2 minutes, 24 seconds~https://www.youtube.com/watch?v=3DA7JRa4zyl2M
Justin Bieber - All Bad (Official Lyric Video)~4,703,131~9 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3DsvNesyOuC48
Justin Bieber - All Bad~14,137,562~9 years ago 3 minutes, 3 seconds~https://www.youtube.com/watch?v=3D7P8t0QcGImk
#BelieveMovie - #MyBeliebers~923,674~9 years ago 41 seconds~https://www.youtube.com/watch?v=3DYLriiVE1OWc
Justin Bieber - Bad Day (Official Audio)~20,599,711~9 years ago 2 minutes, 26 seconds~https://www.youtube.com/watch?v=3DgotEw1JrByY
BELIEVE TOUR CREW - PUSH IT~1,552,725~9 years ago 4 minutes, 33 seconds~https://www.youtube.com/watch?v=3DYKHV4-XV2KU
Justin Bieber - Recovery (Official Lyric Video)~3,730,945~9 years ago 3 minutes, 3 seconds~https://www.youtube.com/watch?v=3DscfUHrm-PgA
Guatemala Video Confession: Giving is the best.~1,759,005~9 years ago 3 minutes, 31 seconds~https://www.youtube.com/watch?v=3DltXpA0bEJaA
Justin Bieber - Recovery (Audio)~22,868,178~9 years ago 3 minutes, 3 seconds~https://www.youtube.com/watch?v=3DxFiTlF9Di-0
Justin Bieber - Hold Tight (Official Lyric Video)~16,989,705~9 years ago 4 minutes, 20 seconds~https://www.youtube.com/watch?v=3D_vXX_1v4tRI
#BelieveMovie - #Advice~1,088,227~9 years ago 56 seconds~https://www.youtube.com/watch?v=3DRMkoFsTpI6I
Justin Bieber - Hold Tight (Official Audio)~37,250,043~9 years ago 4 minutes, 15 seconds~https://www.youtube.com/watch?v=3DiFP9AjWpNi4
#BelieveMovie - #Smile~1,700,550~9 years ago 52 seconds~https://www.youtube.com/watch?v=3D__vcCn-HIcM
Justin Bieber - All That Matters (Official Lyric Video)~6,136,988~9 years ago 3 minutes, 12 seconds~https://www.youtube.com/watch?v=3D-h8JoTpy-qw
All That Matters (great wall of china viral) ft. The Camel~2,468,378~9 years ago 3 minutes, 8 seconds~https://www.youtube.com/watch?v=3Dga4Zt7S57Vs
Justin Bieber - All That Matters (Official Audio)~51,649,587~10 years ago 3 minutes, 12 seconds~https://www.youtube.com/watch?v=3DzrzSHLmChfg
#BelieveMovie - #Stache~1,661,774~10 years ago 36 seconds~https://www.youtube.com/watch?v=3DGodZdq5AHHQ
Justin Bieber - Heartbreaker (Official Audio)~69,408,937~10 years ago 4 minutes, 23 seconds~https://www.youtube.com/watch?v=3DnP-DQK8YIzM
The Key~3,688,375~10 years ago 31 seconds~https://www.youtube.com/watch?v=3DJkTglMaemwI
Justin Bieber - All Around The World (Official) ft. Ludacris~85,651,728~10 years ago 4 minutes, 16 seconds~https://www.youtube.com/watch?v=3DOmliBRZUxnk
Justin Bieber - Right Here ft. Drake (Official Lyric Video)~17,243,268~10 years ago 3 minutes, 27 seconds~https://www.youtube.com/watch?v=3DDlHJXVDRSNE
Justin Bieber - She Don't Like The Lights (Acoustic) (Official Audio)~9,919,413~10 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3DhQy6zdyvA6A
Justin Bieber - Take You (Acoustic) (Official Audio)~11,410,779~10 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3DOnic5GfykKM
Justin Bieber - Nothing Like Us (Audio)~42,413,169~10 years ago 3 minutes, 20 seconds~https://www.youtube.com/watch?v=3DMrL7NiiQTHI
Justin Bieber - Yellow Raincoat (Audio)~7,420,820~10 years ago 3 minutes, 46 seconds~https://www.youtube.com/watch?v=3D99Z0SPS3G68
Justin Bieber - I Would (Audio)~12,733,313~10 years ago 3 minutes, 49 seconds~https://www.youtube.com/watch?v=3D2h0zoVkapZ8
Justin Bieber - All Around The World (Acoustic) (Official Audio)~5,850,882~10 years ago 2 minutes, 38 seconds~https://www.youtube.com/watch?v=3Djz1TT9POZ08
Justin Bieber - Be Alright (Acoustic) (Audio)~7,787,864~10 years ago 3 minutes, 32 seconds~https://www.youtube.com/watch?v=3DfdYor70HGVc
Justin Bieber - Boyfriend (Acoustic) (Audio)~14,451,605~10 years ago 3 minutes, 9 seconds~https://www.youtube.com/watch?v=3DZ2DJsWjHKzY
Justin Bieber - As Long As You Love Me (Acoustic) (Official Audio)~19,393,443~10 years ago 3 minutes, 43 seconds~https://www.youtube.com/watch?v=3DUONDdy_oqbE
Justin Bieber - Fall (Live) (Official Audio)~6,366,186~10 years ago 3 minutes, 42 seconds~https://www.youtube.com/watch?v=3DPQ3tdOhpdAw
Justin Bieber - Beauty And A Beat (Acoustic) (Audio)~12,456,849~10 years ago 2 minutes, 26 seconds~https://www.youtube.com/watch?v=3D09efb966Bn8
Justin Bieber - Boyfriend (Acoustic) (Live)~25,536,857~10 years ago 4 minutes, 15 seconds~https://www.youtube.com/watch?v=3DyATGPKI2wtY
Justin Bieber - All Around The World (Acoustic) (Live)~9,897,858~10 years ago 3 minutes, 8 seconds~https://www.youtube.com/watch?v=3D9kgMTtm9xIU
Justin Bieber - As Long As You Love Me (Acoustic) (Live)~38,999,025~10 years ago 3 minutes, 53 seconds~https://www.youtube.com/watch?v=3DVkvQNumePRQ
TAKE YOU - Acoustic - 6 Years of Kidrauhl~10,965,419~10 years ago 3 minutes, 50 seconds~https://www.youtube.com/watch?v=3DZei4iEEuw48
GIRLFRIEND Fragrance Commercial -  Justin Bieber - TEASER #3~2,911,696~10 years ago 18 seconds~https://www.youtube.com/watch?v=3DDUI9CTfy3Cw
Justin Bieber - Beauty And A Beat (Official Music Video) ft. Nicki Minaj~1,069,906,162~11 years ago 4 minutes, 53 seconds~https://www.youtube.com/watch?v=3DYs7-6_t7OEQ
Justin Bieber - As Long As You Love Me ft. Big Sean~503,504,559~11 years ago 5 minutes, 52 seconds~https://www.youtube.com/watch?v=3DR4em3LKQCAQ
Sneak Peek - &quot;As Long As You Love Me&quot; Video Clip - JUSTIN BIEBER~3,698,496~11 years ago 1 minute, 35 seconds~https://www.youtube.com/watch?v=3DfCWOef6iiRM
Huge Announcement about the BELIEVE TOUR!!~584,019~11 years ago 1 minute, 29 seconds~https://www.youtube.com/watch?v=3DgK9A69grRNU
Justin Bieber and Jimmy Fallon - YouTube Presents~4,050,297~11 years ago 37 minutes~https://www.youtube.com/watch?v=3DmyR5ioS-UIM
TONIGHT on NBC at 8pm - BIEBER on NBC~449,225~11 years ago 17 seconds~https://www.youtube.com/watch?v=3Dg6UAVIa1g3Q
BIEBER NBC SPECIAL starts TONIGHT and TOMORROW at 8pm~694,150~11 years ago 16 seconds~https://www.youtube.com/watch?v=3Do3UMUJI8YgM
Justin Bieber - Right Here ft. Drake (Official Audio)~14,585,193~11 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3Dv5UvS_Lc5Aw
Justin Bieber - Die In Your Arms (Official Audio)~26,968,327~11 years ago 3 minutes, 59 seconds~https://www.youtube.com/watch?v=3DjLeklyUsDVI
Justin Bieber - Believe (Official Audio)~23,708,834~11 years ago 3 minutes, 40 seconds~https://www.youtube.com/watch?v=3Dj97bd6Cjp2U
Justin Bieber - Take You (Audio)~22,714,036~11 years ago 3 minutes, 42 seconds~https://www.youtube.com/watch?v=3Dj-nxZ0IFSvE
Justin Bieber - Thought Of You (Audio)~12,967,781~11 years ago 3 minutes, 51 seconds~https://www.youtube.com/watch?v=3Dd-uuu6Uoq1o
Justin Bieber - Catching Feelings (Official Audio)~10,921,269~11 years ago 3 minutes, 56 seconds~https://www.youtube.com/watch?v=3DaxyfEusEuho
Justin Bieber - One Love (Official Audio)~13,879,450~11 years ago 3 minutes, 49 seconds~https://www.youtube.com/watch?v=3DZk17KhMuZHc
Justin Bieber - Beauty And A Beat ft. Nicki Minaj (Official Audio)~43,624,871~11 years ago 3 minutes, 49 seconds~https://www.youtube.com/watch?v=3DLf9OgcXV5cE
Justin Bieber - Be Alright (Audio)~32,832,496~11 years ago 3 minutes, 11 seconds~https://www.youtube.com/watch?v=3DFsNZdlV64jU
Justin Bieber - Fall (Official Audio)~39,369,685~11 years ago 4 minutes, 10 seconds~https://www.youtube.com/watch?v=3D3OmeRz8lj_Q
Making of BELIEVE - Beauty and the Beat~1,791,105~11 years ago 1 minute, 9 seconds~https://www.youtube.com/watch?v=3D-9MpO2TzUEU
Making of BELIEVE - Thought of You~1,013,424~11 years ago 1 minute, 18 seconds~https://www.youtube.com/watch?v=3DxgoDCM-2Nvo
Ask Justin: YouTube Presents Interview~1,494,884~11 years ago 55 seconds~https://www.youtube.com/watch?v=3DStwHvQuT9pI
Making of BELIEVE - Catching Feelings~1,112,565~11 years ago 1 minute, 11 seconds~https://www.youtube.com/watch?v=3DxdKcoktn9lI
Justin Bieber - #VEVOCertified Fan Favorite Videos~381,658~11 years ago 1 minute, 46 seconds~https://www.youtube.com/watch?v=3D_gbxnsBn8Dk
Justin Bieber - #VEVOCertified The Fans~1,423,428~11 years ago 1 minute, 52 seconds~https://www.youtube.com/watch?v=3DMu2OvgztyoM
Making of BELIEVE - Dance Rehearsals~2,729,241~11 years ago 1 minute, 22 seconds~https://www.youtube.com/watch?v=3DVv_Qv-6F1x8
Making of BELIEVE Webisode - As Long As You Love Me~1,647,369~11 years ago 1 minute, 49 seconds~https://www.youtube.com/watch?v=3D2juCJKaOpik
Justin Bieber - As Long As You Love Me ft. Big Sean (Official Audio)~67,350,056~11 years ago 3 minutes, 50 seconds~https://www.youtube.com/watch?v=3Dv-FVihIlU2g
Justin Bieber - #VEVOCertified Somebody To Love (Video Commentary)~1,115,190~11 years ago 3 minutes, 54 seconds~https://www.youtube.com/watch?v=3Dx6nGF8yHmSY
Justin Bieber - #VEVOCertified Making Music Videos~1,804,307~11 years ago 1 minute, 36 seconds~https://www.youtube.com/watch?v=3DcyRBeAv9wiA
Justin Bieber - #VEVOCertified One Time (Video Commentary)~1,909,383~11 years ago 4 minutes, 19 seconds~https://www.youtube.com/watch?v=3DQJ8e-2Zev6Y
Justin Bieber - #VEVOCertified Award Presentation~1,824,670~11 years ago 2 minutes, 22 seconds~https://www.youtube.com/watch?v=3DKKIwpu2I6Mg
Justin Bieber - #VEVOCertified Baby (Fan Lip Sync Version)~888,397~11 years ago 3 minutes, 42 seconds~https://www.youtube.com/watch?v=3DJvua4hGJHvw
Justin Bieber - #VEVOCertified The Artist~394,478~11 years ago 2 minutes, 15 seconds~https://www.youtube.com/watch?v=3DCYwsdfJdXcw
me to you backstage in mexico~2,389,575~11 years ago 2 minutes, 33 seconds~https://www.youtube.com/watch?v=3DyDupj8TWDPc
Justin Bieber - #VEVOCertified Baby (Video Commentary)~2,028,773~11 years ago 3 minutes, 50 seconds~https://www.youtube.com/watch?v=3DOoRP8aYWwTo
Justin Bieber - All Around The World (Lyric Video) ft. Ludacris~50,233,192~11 years ago 4 minutes, 6 seconds~https://www.youtube.com/watch?v=3DwlAw48HucqY
Justin Bieber - Boyfriend (Behind The Scenes)~2,520,020~11 years ago 2 minutes, 11 seconds~https://www.youtube.com/watch?v=3DhjhKMG32Jm0
Die In Your Arms- Available Now!~1,455,237~11 years ago 10 seconds~https://www.youtube.com/watch?v=3DPejZ7qR3qQo
Justin Bieber - Boyfriend~877,920,330~11 years ago 3 minutes, 31 seconds~https://www.youtube.com/watch?v=3D4GuqB1BQVr4
BOYFRIEND Video 45 second clip - SINGLE ON ITUNES NOW~2,465,208~11 years ago 49 seconds~https://www.youtube.com/watch?v=3DqlEp1U7tfjI
#3 BOYFRIEND Video Teaser - SINGLE ON ITUNES NOW~2,702,326~11 years ago 14 seconds~https://www.youtube.com/watch?v=3DmhERS6rX-TY
Justin Bieber - BOYFRIEND - Video Teaser #2 - SINGLE ON ITUNES NOW~4,330,667~11 years ago 21 seconds~https://www.youtube.com/watch?v=3Da6HmAXZmRrE
Justin Bieber - BOYFRIEND - Video Teaser - SINGLE ON ITUNES NOW~16,746,785~11 years ago 20 seconds~https://www.youtube.com/watch?v=3DmvD3DhzTrF4
Justin Bieber - Boyfriend (Official Audio)~59,464,383~11 years ago 2 minutes, 53 seconds~https://www.youtube.com/watch?v=3DxYoxBQ03wUQ
BOYFRIEND - Behind the scenes - On ITUNES NOW~3,806,045~11 years ago 3 minutes, 13 seconds~https://www.youtube.com/watch?v=3D3qIqzoRgiU0
BOYFRIEND - Teaser - Song out MONDAY MARCH 26th~1,912,660~11 years ago 47 seconds~https://www.youtube.com/watch?v=3DIfTLD8q6n3U
BOYFRIEND - 15 second preview - single out MONDAY MARCH 26th~1,303,837~11 years ago 16 seconds~https://www.youtube.com/watch?v=3DPy9MGhMxfWs
10 Seconds of BOYFRIEND - Full Song out MONDAY March 26th~951,218~11 years ago 13 seconds~https://www.youtube.com/watch?v=3DAYiXYlo9E98
Ellen Singing &quot;Boyfriend&quot;~1,302,664~11 years ago 16 seconds~https://www.youtube.com/watch?v=3DFX5ITenGkXI
Justin Bieber - Fa La La (a cappella) ft. Boyz II Men~9,285,233~11 years ago 3 minutes, 6 seconds~https://www.youtube.com/watch?v=3DPDchEocRMI0
Justin Bieber - Santa Claus Is Coming To Town (Arthur Christmas Version)~82,016,896~11 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3DnAI_xI9wQnE
All I Want For Christmas Is You (SuperFestive!) (Shazam Version)~222,058,156~11 years ago 4 minutes, 14 seconds~https://www.youtube.com/watch?v=3DfGFNmEOntFA
Justin Bieber - Fa La La ft. Boyz II Men (Official Music Video)~49,955,267~11 years ago 3 minutes, 30 seconds~https://www.youtube.com/watch?v=3Db_4rdHIMDfk
Justin Bieber - Santa Claus Is Coming To Town (Animagic Version)~14,436,934~11 years ago 3 minutes, 33 seconds~https://www.youtube.com/watch?v=3DMB3TCiA1rgI
Justin Bieber - Drummer Boy ft. Busta Rhymes (Official Audio)~23,962,096~11 years ago 3 minutes, 47 seconds~https://www.youtube.com/watch?v=3DtxpdpWyY2xg
Justin Bieber - Only Thing I Ever Get For Christmas (Audio)~11,761,137~11 years ago 3 minutes, 12 seconds~https://www.youtube.com/watch?v=3Dn4LPBwHgZiU
Justin Bieber - Christmas Eve (Audio)~11,369,920~11 years ago 3 minutes, 45 seconds~https://www.youtube.com/watch?v=3Dlbh7RFWS4Ro
All I Want For Christmas Is You ft. Mariah Carey (SuperFestive!) (Official Audio)~6,226,688~11 years ago 4 minutes, 2 seconds~https://www.youtube.com/watch?v=3DcXeROScOQaw
Justin Bieber - All I Want Is You (Audio)~9,314,378~11 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3DVk0r_mq4O6Q
Justin Bieber - Fa La La ft. Boyz II Men (Official Audio) ft. Boyz II Men~7,558,459~11 years ago 3 minutes, 7 seconds~https://www.youtube.com/watch?v=3DQBDcc41JXMU
Justin Bieber - Justin Bieber - Silent Night (Official Audio)~7,777,880~11 years ago 2 minutes, 50 seconds~https://www.youtube.com/watch?v=3D9WZI4g7qKrg
Justin Bieber - Home This Christmas (Audio) ft. The Band Perry~5,253,913~11 years ago 3 minutes, 26 seconds~https://www.youtube.com/watch?v=3D3su1tfM76Fs
The Christmas Song (Chestnuts Roasting On An Open Fire) ft. Usher (Official Audio)~10,677,365~11 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3D-5TO1hqh4KY
Under The Mistletoe Webisode - Boyz 2 Men and Justin in the Studio (FALALA)~2,284,780~11 years ago 1 minute, 18 seconds~https://www.youtube.com/watch?v=3DRFZktBrTx1c
Under The Mistletoe Webisode - Usher and Justin in the Studio (The Christmas Song - Chestnuts)~2,145,031~11 years ago 1 minute, 24 seconds~https://www.youtube.com/watch?v=3Dgdjxur09jVU
Justin Bieber - Mistletoe (Official Music Video)~478,950,150~11 years ago 3 minutes, 4 seconds~https://www.youtube.com/watch?v=3DLUjn3RpkcKY
Under The Mistletoe Webisode - MISTLETOE in the Studio~2,430,124~11 years ago 1 minute, 45 seconds~https://www.youtube.com/watch?v=3DcCCnqPQcR5E
Justin Bieber - Making Of The Video: Mistletoe (Behind The Scenes)~5,974,374~12 years ago 5 minutes, 58 seconds~https://www.youtube.com/watch?v=3D788FoFphTSk
Look At me Now - Justin Bieber and Chris Brown - Sydney Australia Surprise~13,955,375~12 years ago 3 minutes, 3 seconds~https://www.youtube.com/watch?v=3D_U0UaRYXwBQ
Justin Bieber - That Should Be Me ft. Rascal Flatts~128,358,858~12 years ago 3 minutes, 57 seconds~https://www.youtube.com/watch?v=3Dp5Jw-T4dVss
Everyone is going to see Justin Bieber: NEVER SAY NEVER 3D!!  MUST WATCH~5,437,260~12 years ago 2 minutes, 3 seconds~https://www.youtube.com/watch?v=3DHalSJk03MWE
