title~views~since_upload~link
World's Most Dangerous Trap!~107,006,615~6 days ago 19 minutes~https://www.youtube.com/watch?v=3D3OFj6l2tQ9s
$1 Vs $100,000,000 Car!~147,739,347~3 weeks ago 16 minutes~https://www.youtube.com/watch?v=3DKrLj6nc516A
Lamborghini Vs World's Largest Shredder~121,354,727~1 month ago 14 minutes, 59 seconds~https://www.youtube.com/watch?v=3DvBpQ1SlfVtU
Every Country On Earth Fights For $250,000!~132,928,094~1 month ago 18 minutes~https://www.youtube.com/watch?v=3DJ_z-W4UVHkw
$1 Vs $250,000 Vacation!~175,218,125~2 months ago 16 minutes~https://www.youtube.com/watch?v=3DjObOjhUkf50
7 Days Stranded At Sea~168,800,511~2 months ago 18 minutes~https://www.youtube.com/watch?v=3DyhB3BgJyGl8
Train Vs Giant Pit~160,623,189~3 months ago 10 minutes, 36 seconds~https://www.youtube.com/watch?v=3DfuhE6PYnRMc
$1 Vs $1,000,000,000 Yacht!~245,485,742~4 months ago 14 minutes, 47 seconds~https://www.youtube.com/watch?v=3D48h57PspBec
Ages 1 - 100 Fight For $500,000~248,705,257~4 months ago 25 minutes~https://www.youtube.com/watch?v=3DFM7Z-Xq8Drc
1,000 Deaf People Hear For The First Time~123,090,865~5 months ago 6 minutes, 14 seconds~https://www.youtube.com/watch?v=3DWTOm65IZneg
$1 Vs $500,000 Plane Ticket!~263,628,122~6 months ago 12 minutes, 20 seconds~https://www.youtube.com/watch?v=3D1WEAJ-DFkHE
I Paid A Real Assassin To Try To Kill Me~211,580,667~6 months ago 12 minutes, 17 seconds~https://www.youtube.com/watch?v=3DYLt73w6criQ
1,000 Blind People See For The First Time~161,491,798~8 months ago 8 minutes, 1 second~https://www.youtube.com/watch?v=3DTJ2ifmkGGus
I Survived 50 Hours In Antarctica~155,945,609~9 months ago 12 minutes, 10 seconds~https://www.youtube.com/watch?v=3D7IKab3HcfFk
Hydraulic Press Vs Lamborghini~203,171,579~10 months ago 10 minutes, 25 seconds~https://www.youtube.com/watch?v=3Dh5NvTTOlOtI
100 Kids Vs 100 Adults For $500,000~203,090,658~10 months ago 15 minutes~https://www.youtube.com/watch?v=3D0CTp1a-aCUM
Last To Take Hand Off Jet, Keeps It!~143,932,762~11 months ago 15 minutes~https://www.youtube.com/watch?v=3DkX3nB4PpJko
$1 vs $1,000,000 Hotel Room!~303,265,307~11 months ago 15 minutes~https://www.youtube.com/watch?v=3DiogcY_4xGjo
Survive 100 Days In Circle, Win $500,000~252,309,037~1 year ago 17 minutes~https://www.youtube.com/watch?v=3DgHzuabZUd6c
I Hunted 100 People!~128,917,168~1 year ago 12 minutes, 3 seconds~https://www.youtube.com/watch?v=3D65fN_OUawjk
I Survived A Plane Crash~153,950,454~1 year ago 8 minutes, 14 seconds~https://www.youtube.com/watch?v=3DjdMNoQE3mIQ
I Gave My 100,000,000th Subscriber An Island~182,733,004~1 year ago 15 minutes~https://www.youtube.com/watch?v=3D2isYuQZMbdU
100 Boys Vs 100 Girls For $500,000~173,910,472~1 year ago 16 minutes~https://www.youtube.com/watch?v=3DtVWWp1PqDus
I Didn=E2=80=99t Eat Food For 30 Days~96,323,494~1 year ago 13 minutes, 4 seconds~https://www.youtube.com/watch?v=3DvaIgyRoUkQI
I Built Willy Wonka's Chocolate Factory!~247,388,184~1 year ago 17 minutes~https://www.youtube.com/watch?v=3DHwybp38GnZw
$10,000 Every Day You Survive Prison~189,584,884~1 year ago 13 minutes, 59 seconds~https://www.youtube.com/watch?v=3DhD1YtmKXNb4
Would You Swim With Sharks For $100,000?~165,076,736~1 year ago 9 minutes, 1 second~https://www.youtube.com/watch?v=3DLnlKwzc_TNA
World=E2=80=99s Most Dangerous Escape Room!~239,494,564~1 year ago 8 minutes, 1 second~https://www.youtube.com/watch?v=3D3jS_yEK8qVI
Extreme $1,000,000 Hide And Seek~96,484,172~1 year ago 12 minutes, 9 seconds~https://www.youtube.com/watch?v=3D00NgUctWoLQ
$1,000,000 Influencer Tournament!~81,182,572~1 year ago 12 minutes, 5 seconds~https://www.youtube.com/watch?v=3Dx9TQ6culXIA
